"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Male"	"M"	"2014"	"2014"	12	2896418	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	17	2911085	Unreliable
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	36	2914466	1.2
	"Maryland"	"24"	"Male"	"M"	"2017"	"2017"	47	2934154	1.6
	"Maryland"	"24"	"Male"	"M"	"2018"	"2018"	47	2928921	1.6
	"Maryland"	"24"	"Male"	"M"	"2019"	"2019"	54	2928865	1.8
	"Maryland"	"24"	"Male"	"M"	"2020 "	"2020"	97	2932574	3.3
	"Massachusetts"	"25"	"Female"	"F"	"2013"	"2013"	Suppressed	3448008	Suppressed
	"Massachusetts"	"25"	"Female"	"F"	"2014"	"2014"	10	3474584	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2015"	"2015"	16	3498304	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2016"	"2016"	14	3506128	Unreliable
	"Massachusetts"	"25"	"Female"	"F"	"2017"	"2017"	21	3529454	0.6
	"Massachusetts"	"25"	"Female"	"F"	"2018"	"2018"	23	3551621	0.6
	"Massachusetts"	"25"	"Female"	"F"	"2019"	"2019"	30	3546935	0.8
	"Massachusetts"	"25"	"Female"	"F"	"2020 "	"2020"	55	3546542	1.6
	"Massachusetts"	"25"	"Male"	"M"	"2013"	"2013"	21	3244816	0.6
	"Massachusetts"	"25"	"Male"	"M"	"2014"	"2014"	33	3270824	1.0
	"Massachusetts"	"25"	"Male"	"M"	"2015"	"2015"	27	3296118	0.8
	"Massachusetts"	"25"	"Male"	"M"	"2016"	"2016"	31	3305651	0.9
	"Massachusetts"	"25"	"Male"	"M"	"2017"	"2017"	43	3330365	1.3
	"Massachusetts"	"25"	"Male"	"M"	"2018"	"2018"	50	3350528	1.5
	"Massachusetts"	"25"	"Male"	"M"	"2019"	"2019"	74	3345568	2.2
	"Massachusetts"	"25"	"Male"	"M"	"2020 "	"2020"	121	3347032	3.6
	"Michigan"	"26"	"Female"	"F"	"2013"	"2013"	Suppressed	5036338	Suppressed
	"Michigan"	"26"	"Female"	"F"	"2014"	"2014"	22	5041414	0.4
	"Michigan"	"26"	"Female"	"F"	"2015"	"2015"	27	5044428	0.5
	"Michigan"	"26"	"Female"	"F"	"2016"	"2016"	27	5043554	0.5
	"Michigan"	"26"	"Female"	"F"	"2017"	"2017"	59	5058559	1.2
	"Michigan"	"26"	"Female"	"F"	"2018"	"2018"	54	5073772	1.1
	"Michigan"	"26"	"Female"	"F"	"2019"	"2019"	73	5068329	1.4
	"Michigan"	"26"	"Female"	"F"	"2020 "	"2020"	111	5058742	2.2
	"Michigan"	"26"	"Male"	"M"	"2013"	"2013"	19	4859284	Unreliable
	"Michigan"	"26"	"Male"	"M"	"2014"	"2014"	32	4868463	0.7
	"Michigan"	"26"	"Male"	"M"	"2015"	"2015"	30	4878148	0.6
	"Michigan"	"26"	"Male"	"M"	"2016"	"2016"	61	4884746	1.2
	"Michigan"	"26"	"Male"	"M"	"2017"	"2017"	86	4903752	1.8
	"Michigan"	"26"	"Male"	"M"	"2018"	"2018"	118	4922143	2.4
	"Michigan"	"26"	"Male"	"M"	"2019"	"2019"	152	4918528	3.1
	"Michigan"	"26"	"Male"	"M"	"2020 "	"2020"	279	4907813	5.7
	"Minnesota"	"27"	"Female"	"F"	"2013"	"2013"	11	2727081	Unreliable
	"Minnesota"	"27"	"Female"	"F"	"2014"	"2014"	19	2745132	Unreliable
	"Minnesota"	"27"	"Female"	"F"	"2015"	"2015"	26	2759730	0.9
	"Minnesota"	"27"	"Female"	"F"	"2016"	"2016"	38	2772322	1.4
	"Minnesota"	"27"	"Female"	"F"	"2017"	"2017"	50	2799760	1.8
	"Minnesota"	"27"	"Female"	"F"	"2018"	"2018"	60	2816378	2.1
	"Minnesota"	"27"	"Female"	"F"	"2019"	"2019"	70	2829821	2.5
	"Minnesota"	"27"	"Female"	"F"	"2020 "	"2020"	95	2838748	3.3
	"Minnesota"	"27"	"Male"	"M"	"2013"	"2013"	29	2693299	1.1
	"Minnesota"	"27"	"Male"	"M"	"2014"	"2014"	47	2712041	1.7
	"Minnesota"	"27"	"Male"	"M"	"2015"	"2015"	56	2729864	2.1
	"Minnesota"	"27"	"Male"	"M"	"2016"	"2016"	102	2747630	3.7
	"Minnesota"	"27"	"Male"	"M"	"2017"	"2017"	111	2776846	4.0
	"Minnesota"	"27"	"Male"	"M"	"2018"	"2018"	107	2794801	3.8
	"Minnesota"	"27"	"Male"	"M"	"2019"	"2019"	172	2809811	6.1
	"Minnesota"	"27"	"Male"	"M"	"2020 "	"2020"	243	2818594	8.6
	"Mississippi"	"28"	"Female"	"F"	"2013"	"2013"	Suppressed	1536620	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2014"	"2014"	Suppressed	1539523	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2015"	"2015"	10	1540483	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2016"	"2016"	14	1539934	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2017"	"2017"	16	1538222	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2018"	"2018"	27	1538795	1.8
	"Mississippi"	"28"	"Female"	"F"	"2019"	"2019"	38	1533857	2.5
	"Mississippi"	"28"	"Female"	"F"	"2020 "	"2020"	72	1530971	4.7
	"Mississippi"	"28"	"Male"	"M"	"2013"	"2013"	Suppressed	1454587	Suppressed
	"Mississippi"	"28"	"Male"	"M"	"2014"	"2014"	16	1454556	Unreliable
	"Mississippi"	"28"	"Male"	"M"	"2015"	"2015"	42	1451850	2.9
	"Mississippi"	"28"	"Male"	"M"	"2016"	"2016"	42	1448792	2.9
	"Mississippi"	"28"	"Male"	"M"	"2017"	"2017"	48	1445878	3.3
	"Mississippi"	"28"	"Male"	"M"	"2018"	"2018"	68	1447735	4.7
	"Mississippi"	"28"	"Male"	"M"	"2019"	"2019"	92	1442292	6.4
	"Mississippi"	"28"	"Male"	"M"	"2020 "	"2020"	157	1435815	10.9
	"Missouri"	"29"	"Female"	"F"	"2013"	"2013"	26	3080214	0.8
	"Missouri"	"29"	"Female"	"F"	"2014"	"2014"	37	3089367	1.2
	"Missouri"	"29"	"Female"	"F"	"2015"	"2015"	46	3098627	1.5
	"Missouri"	"29"	"Female"	"F"	"2016"	"2016"	56	3100965	1.8
	"Missouri"	"29"	"Female"	"F"	"2017"	"2017"	84	3111296	2.7
	"Missouri"	"29"	"Female"	"F"	"2018"	"2018"	100	3118889	3.2
	"Missouri"	"29"	"Female"	"F"	"2019"	"2019"	142	3124766	4.5
	"Missouri"	"29"	"Female"	"F"	"2020 "	"2020"	171	3133825	5.5
	"Missouri"	"29"	"Male"	"M"	"2013"	"2013"	49	2963957	1.7
	"Missouri"	"29"	"Male"	"M"	"2014"	"2014"	64	2974222	2.2
	"Missouri"	"29"	"Male"	"M"	"2015"	"2015"	87	2985045	2.9
	"Missouri"	"29"	"Male"	"M"	"2016"	"2016"	129	2992035	4.3
	"Missouri"	"29"	"Male"	"M"	"2017"	"2017"	164	3002236	5.5
	"Missouri"	"29"	"Male"	"M"	"2018"	"2018"	267	3007563	8.9
	"Missouri"	"29"	"Male"	"M"	"2019"	"2019"	310	3012662	10.3
	"Missouri"	"29"	"Male"	"M"	"2020 "	"2020"	397	3017723	13.2
	"Montana"	"30"	"Female"	"F"	"2013"	"2013"	Suppressed	505367	Suppressed
	"Montana"	"30"	"Female"	"F"	"2014"	"2014"	Suppressed	509456	Suppressed
	"Montana"	"30"	"Female"	"F"	"2015"	"2015"	Suppressed	513619	Suppressed
	"Montana"	"30"	"Female"	"F"	"2016"	"2016"	Suppressed	517745	Suppressed
	"Montana"	"30"	"Female"	"F"	"2017"	"2017"	Suppressed	521537	Suppressed
	"Montana"	"30"	"Female"	"F"	"2018"	"2018"	13	527453	Unreliable
	"Montana"	"30"	"Female"	"F"	"2019"	"2019"	26	530712	4.9
	"Montana"	"30"	"Female"	"F"	"2020 "	"2020"	15	536476	Unreliable
	"Montana"	"30"	"Male"	"M"	"2013"	"2013"	13	509798	Unreliable
	"Montana"	"30"	"Male"	"M"	"2014"	"2014"	Suppressed	514123	Suppressed
	"Montana"	"30"	"Male"	"M"	"2015"	"2015"	28	519330	5.4
	"Montana"	"30"	"Male"	"M"	"2016"	"2016"	15	524775	Unreliable
	"Montana"	"30"	"Male"	"M"	"2017"	"2017"	17	528956	Unreliable
	"Montana"	"30"	"Male"	"M"	"2018"	"2018"	19	534852	Unreliable
	"Montana"	"30"	"Male"	"M"	"2019"	"2019"	32	538066	5.9
	"Montana"	"30"	"Male"	"M"	"2020 "	"2020"	51	544101	9.4
	"Nebraska"	"31"	"Female"	"F"	"2013"	"2013"	Suppressed	938690	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2014"	"2014"	Suppressed	944640	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2015"	"2015"	Suppressed	951022	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2016"	"2016"	Suppressed	956445	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2017"	"2017"	17	961945	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2018"	"2018"	11	965886	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2019"	"2019"	18	967959	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2020 "	"2020"	21	969739	2.2
	"Nebraska"	"31"	"Male"	"M"	"2013"	"2013"	Suppressed	929826	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2014"	"2014"	10	936863	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2015"	"2015"	18	945168	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2016"	"2016"	13	950671	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2017"	"2017"	21	958131	2.2
	"Nebraska"	"31"	"Male"	"M"	"2018"	"2018"	21	963382	2.2
	"Nebraska"	"31"	"Male"	"M"	"2019"	"2019"	33	966449	3.4
	"Nebraska"	"31"	"Male"	"M"	"2020 "	"2020"	47	967813	4.9
	"Nevada"	"32"	"Female"	"F"	"2013"	"2013"	41	1384702	3.0
	"Nevada"	"32"	"Female"	"F"	"2014"	"2014"	42	1412306	3.0
	"Nevada"	"32"	"Female"	"F"	"2015"	"2015"	60	1440294	4.2
	"Nevada"	"32"	"Female"	"F"	"2016"	"2016"	71	1466061	4.8
	"Nevada"	"32"	"Female"	"F"	"2017"	"2017"	71	1494290	4.8
	"Nevada"	"32"	"Female"	"F"	"2018"	"2018"	80	1512837	5.3
	"Nevada"	"32"	"Female"	"F"	"2019"	"2019"	87	1535329	5.7
	"Nevada"	"32"	"Female"	"F"	"2020 "	"2020"	112	1565619	7.2
	"Nevada"	"32"	"Male"	"M"	"2013"	"2013"	98	1405434	7.0
	"Nevada"	"32"	"Male"	"M"	"2014"	"2014"	88	1426793	6.2
	"Nevada"	"32"	"Male"	"M"	"2015"	"2015"	112	1450551	7.7
	"Nevada"	"32"	"Male"	"M"	"2016"	"2016"	157	1473997	10.7
	"Nevada"	"32"	"Male"	"M"	"2017"	"2017"	186	1503749	12.4
	"Nevada"	"32"	"Male"	"M"	"2018"	"2018"	229	1521555	15.1
	"Nevada"	"32"	"Male"	"M"	"2019"	"2019"	216	1544827	14.0
	"Nevada"	"32"	"Male"	"M"	"2020 "	"2020"	261	1572640	16.6
	"New Hampshire"	"33"	"Female"	"F"	"2013"	"2013"	Suppressed	669746	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2014"	"2014"	Suppressed	671344	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2015"	"2015"	Suppressed	672952	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2016"	"2016"	Suppressed	673935	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2017"	"2017"	Suppressed	677786	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2018"	"2018"	Suppressed	684192	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2019"	"2019"	23	685918	3.4
	"New Hampshire"	"33"	"Female"	"F"	"2020 "	"2020"	21	689281	3.0
	"New Hampshire"	"33"	"Male"	"M"	"2013"	"2013"	Suppressed	653713	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2014"	"2014"	Suppressed	655469	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2015"	"2015"	Suppressed	657656	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2016"	"2016"	10	660860	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"2017"	"2017"	17	665009	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"2018"	"2018"	24	672266	3.6
	"New Hampshire"	"33"	"Male"	"M"	"2019"	"2019"	36	673793	5.3
	"New Hampshire"	"33"	"Male"	"M"	"2020 "	"2020"	45	676994	6.6
	"New Jersey"	"34"	"Female"	"F"	"2013"	"2013"	Suppressed	4555374	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"2014"	"2014"	Suppressed	4576223	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"2015"	"2015"	Suppressed	4585897	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"2016"	"2016"	19	4576725	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"2017"	"2017"	17	4609070	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"2018"	"2018"	51	4556326	1.1
	"New Jersey"	"34"	"Female"	"F"	"2019"	"2019"	49	4541603	1.1
	"New Jersey"	"34"	"Female"	"F"	"2020 "	"2020"	86	4539322	1.9
	"New Jersey"	"34"	"Male"	"M"	"2013"	"2013"	13	4343965	Unreliable
	"New Jersey"	"34"	"Male"	"M"	"2014"	"2014"	12	4361952	Unreliable
	"New Jersey"	"34"	"Male"	"M"	"2015"	"2015"	22	4372116	0.5
	"New Jersey"	"34"	"Male"	"M"	"2016"	"2016"	32	4367744	0.7
	"New Jersey"	"34"	"Male"	"M"	"2017"	"2017"	58	4396574	1.3
	"New Jersey"	"34"	"Male"	"M"	"2018"	"2018"	91	4352194	2.1
	"New Jersey"	"34"	"Male"	"M"	"2019"	"2019"	154	4340587	3.5
	"New Jersey"	"34"	"Male"	"M"	"2020 "	"2020"	177	4343049	4.1
	"New Mexico"	"35"	"Female"	"F"	"2013"	"2013"	32	1051678	3.0
	"New Mexico"	"35"	"Female"	"F"	"2014"	"2014"	42	1052690	4.0
	"New Mexico"	"35"	"Female"	"F"	"2015"	"2015"	36	1051688	3.4
	"New Mexico"	"35"	"Female"	"F"	"2016"	"2016"	33	1050352	3.1
	"New Mexico"	"35"	"Female"	"F"	"2017"	"2017"	48	1053926	4.6
	"New Mexico"	"35"	"Female"	"F"	"2018"	"2018"	56	1058143	5.3
	"New Mexico"	"35"	"Female"	"F"	"2019"	"2019"	80	1059397	7.6
	"New Mexico"	"35"	"Female"	"F"	"2020 "	"2020"	94	1063860	8.8
	"New Mexico"	"35"	"Male"	"M"	"2013"	"2013"	50	1033609	4.8
	"New Mexico"	"35"	"Male"	"M"	"2014"	"2014"	82	1032882	7.9
	"New Mexico"	"35"	"Male"	"M"	"2015"	"2015"	83	1033421	8.0
	"New Mexico"	"35"	"Male"	"M"	"2016"	"2016"	102	1030663	9.9
	"New Mexico"	"35"	"Male"	"M"	"2017"	"2017"	110	1034144	10.6
	"New Mexico"	"35"	"Male"	"M"	"2018"	"2018"	156	1037285	15.0
	"New Mexico"	"35"	"Male"	"M"	"2019"	"2019"	197	1037432	19.0
	"New Mexico"	"35"	"Male"	"M"	"2020 "	"2020"	231	1042459	22.2
	"New York"	"36"	"Female"	"F"	"2013"	"2013"	18	10114934	Unreliable
	"New York"	"36"	"Female"	"F"	"2014"	"2014"	26	10164966	0.3
	"New York"	"36"	"Female"	"F"	"2015"	"2015"	16	10184278	Unreliable
	"New York"	"36"	"Female"	"F"	"2016"	"2016"	42	10157924	0.4
	"New York"	"36"	"Female"	"F"	"2017"	"2017"	61	10211937	0.6
	"New York"	"36"	"Female"	"F"	"2018"	"2018"	65	10053779	0.6
	"New York"	"36"	"Female"	"F"	"2019"	"2019"	58	10005715	0.6
	"New York"	"36"	"Female"	"F"	"2020 "	"2020"	132	9946279	1.3
	"New York"	"36"	"Male"	"M"	"2013"	"2013"	35	9536193	0.4
	"New York"	"36"	"Male"	"M"	"2014"	"2014"	57	9581261	0.6
	"New York"	"36"	"Male"	"M"	"2015"	"2015"	64	9611513	0.7
	"New York"	"36"	"Male"	"M"	"2016"	"2016"	108	9587365	1.1
	"New York"	"36"	"Male"	"M"	"2017"	"2017"	130	9637462	1.3
	"New York"	"36"	"Male"	"M"	"2018"	"2018"	115	9488430	1.2
	"New York"	"36"	"Male"	"M"	"2019"	"2019"	182	9447846	1.9
	"New York"	"36"	"Male"	"M"	"2020 "	"2020"	300	9390497	3.2
	"North Carolina"	"37"	"Female"	"F"	"2013"	"2013"	Suppressed	5047448	Suppressed
	"North Carolina"	"37"	"Female"	"F"	"2014"	"2014"	13	5099371	Unreliable
	"North Carolina"	"37"	"Female"	"F"	"2015"	"2015"	20	5150777	0.4
	"North Carolina"	"37"	"Female"	"F"	"2016"	"2016"	30	5213836	0.6
	"North Carolina"	"37"	"Female"	"F"	"2017"	"2017"	49	5271981	0.9
	"North Carolina"	"37"	"Female"	"F"	"2018"	"2018"	98	5332759	1.8
	"North Carolina"	"37"	"Female"	"F"	"2019"	"2019"	109	5387820	2.0
	"North Carolina"	"37"	"Female"	"F"	"2020 "	"2020"	191	5448241	3.5
	"North Carolina"	"37"	"Male"	"M"	"2013"	"2013"	25	4800612	0.5
	"North Carolina"	"37"	"Male"	"M"	"2014"	"2014"	20	4844593	0.4
	"North Carolina"	"37"	"Male"	"M"	"2015"	"2015"	47	4892025	1.0
	"North Carolina"	"37"	"Male"	"M"	"2016"	"2016"	85	4932952	1.7
	"North Carolina"	"37"	"Male"	"M"	"2017"	"2017"	127	5001438	2.5
	"North Carolina"	"37"	"Male"	"M"	"2018"	"2018"	160	5050861	3.2
	"North Carolina"	"37"	"Male"	"M"	"2019"	"2019"	229	5100264	4.5
	"North Carolina"	"37"	"Male"	"M"	"2020 "	"2020"	403	5152582	7.8
	"North Dakota"	"38"	"Female"	"F"	"2013"	"2013"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2014"	"2014"	Suppressed	360463	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2015"	"2015"	Suppressed	368074	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2016"	"2016"	Suppressed	368978	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2017"	"2017"	Suppressed	368094	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	Suppressed	370727	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2019"	"2019"	Suppressed	372030	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2020 "	"2020"	Suppressed	373494	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2013"	"2013"	Suppressed	370001	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2014"	"2014"	Suppressed	379019	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2015"	"2015"	Suppressed	388853	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2016"	"2016"	10	388974	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2017"	"2017"	18	387299	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2018"	"2018"	10	389350	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2019"	"2019"	16	390032	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2020 "	"2020"	24	391815	6.1
	"Ohio"	"39"	"Female"	"F"	"2013"	"2013"	17	5911149	Unreliable
	"Ohio"	"39"	"Female"	"F"	"2014"	"2014"	21	5919391	0.4
	"Ohio"	"39"	"Female"	"F"	"2015"	"2015"	33	5926893	0.6
	"Ohio"	"39"	"Female"	"F"	"2016"	"2016"	79	5922679	1.3
	"Ohio"	"39"	"Female"	"F"	"2017"	"2017"	166	5945509	2.8
	"Ohio"	"39"	"Female"	"F"	"2018"	"2018"	195	5958724	3.3
	"Ohio"	"39"	"Female"	"F"	"2019"	"2019"	261	5958538	4.4
	"Ohio"	"39"	"Female"	"F"	"2020 "	"2020"	329	5960556	5.5
	"Ohio"	"39"	"Male"	"M"	"2013"	"2013"	34	5659659	0.6
	"Ohio"	"39"	"Male"	"M"	"2014"	"2014"	47	5674772	0.8
	"Ohio"	"39"	"Male"	"M"	"2015"	"2015"	72	5686530	1.3
	"Ohio"	"39"	"Male"	"M"	"2016"	"2016"	164	5691694	2.9
	"Ohio"	"39"	"Male"	"M"	"2017"	"2017"	390	5713100	6.8
	"Ohio"	"39"	"Male"	"M"	"2018"	"2018"	382	5730718	6.7
	"Ohio"	"39"	"Male"	"M"	"2019"	"2019"	585	5730562	10.2
	"Ohio"	"39"	"Male"	"M"	"2020 "	"2020"	754	5732661	13.2
	"Oklahoma"	"40"	"Female"	"F"	"2013"	"2013"	49	1943276	2.5
	"Oklahoma"	"40"	"Female"	"F"	"2014"	"2014"	49	1957903	2.5
	"Oklahoma"	"40"	"Female"	"F"	"2015"	"2015"	75	1974214	3.8
	"Oklahoma"	"40"	"Female"	"F"	"2016"	"2016"	76	1979658	3.8
	"Oklahoma"	"40"	"Female"	"F"	"2017"	"2017"	90	1983302	4.5
	"Oklahoma"	"40"	"Female"	"F"	"2018"	"2018"	114	1990033	5.7
	"Oklahoma"	"40"	"Female"	"F"	"2019"	"2019"	105	1996313	5.3
	"Oklahoma"	"40"	"Female"	"F"	"2020 "	"2020"	133	2009602	6.6
	"Oklahoma"	"40"	"Male"	"M"	"2013"	"2013"	96	1907292	5.0
	"Oklahoma"	"40"	"Male"	"M"	"2014"	"2014"	91	1920148	4.7
	"Oklahoma"	"40"	"Male"	"M"	"2015"	"2015"	124	1937124	6.4
	"Oklahoma"	"40"	"Male"	"M"	"2016"	"2016"	187	1943903	9.6
	"Oklahoma"	"40"	"Male"	"M"	"2017"	"2017"	185	1947562	9.5
	"Oklahoma"	"40"	"Male"	"M"	"2018"	"2018"	213	1953046	10.9
	"Oklahoma"	"40"	"Male"	"M"	"2019"	"2019"	222	1960658	11.3
	"Oklahoma"	"40"	"Male"	"M"	"2020 "	"2020"	275	1971181	14.0
	"Oregon"	"41"	"Female"	"F"	"2013"	"2013"	28	1985655	1.4
	"Oregon"	"41"	"Female"	"F"	"2014"	"2014"	35	2006139	1.7
	"Oregon"	"41"	"Female"	"F"	"2015"	"2015"	40	2035807	2.0
	"Oregon"	"41"	"Female"	"F"	"2016"	"2016"	43	2066455	2.1
	"Oregon"	"41"	"Female"	"F"	"2017"	"2017"	49	2089787	2.3
	"Oregon"	"41"	"Female"	"F"	"2018"	"2018"	69	2113219	3.3
	"Oregon"	"41"	"Female"	"F"	"2019"	"2019"	75	2127010	3.5
	"Oregon"	"41"	"Female"	"F"	"2020 "	"2020"	120	2139046	5.6
	"Oregon"	"41"	"Male"	"M"	"2013"	"2013"	52	1944410	2.7
	"Oregon"	"41"	"Male"	"M"	"2014"	"2014"	79	1964100	4.0
	"Oregon"	"41"	"Male"	"M"	"2015"	"2015"	84	1993170	4.2
	"Oregon"	"41"	"Male"	"M"	"2016"	"2016"	107	2027010	5.3
	"Oregon"	"41"	"Male"	"M"	"2017"	"2017"	121	2052989	5.9
	"Oregon"	"41"	"Male"	"M"	"2018"	"2018"	147	2077494	7.1
	"Oregon"	"41"	"Male"	"M"	"2019"	"2019"	213	2090727	10.2
	"Oregon"	"41"	"Male"	"M"	"2020 "	"2020"	240	2102461	11.4
	"Pennsylvania"	"42"	"Female"	"F"	"2013"	"2013"	10	6531461	Unreliable
	"Pennsylvania"	"42"	"Female"	"F"	"2014"	"2014"	12	6533392	Unreliable
	"Pennsylvania"	"42"	"Female"	"F"	"2015"	"2015"	21	6538129	0.3
	"Pennsylvania"	"42"	"Female"	"F"	"2016"	"2016"	38	6523033	0.6
	"Pennsylvania"	"42"	"Female"	"F"	"2017"	"2017"	62	6534208	0.9
	"Pennsylvania"	"42"	"Female"	"F"	"2018"	"2018"	100	6532400	1.5
	"Pennsylvania"	"42"	"Female"	"F"	"2019"	"2019"	141	6527628	2.2
	"Pennsylvania"	"42"	"Female"	"F"	"2020 "	"2020"	230	6516212	3.5
	"Pennsylvania"	"42"	"Male"	"M"	"2013"	"2013"	23	6242340	0.4
	"Pennsylvania"	"42"	"Male"	"M"	"2014"	"2014"	25	6253817	0.4
	"Pennsylvania"	"42"	"Male"	"M"	"2015"	"2015"	46	6264374	0.7
	"Pennsylvania"	"42"	"Male"	"M"	"2016"	"2016"	68	6261194	1.1
	"Pennsylvania"	"42"	"Male"	"M"	"2017"	"2017"	129	6271329	2.1
	"Pennsylvania"	"42"	"Male"	"M"	"2018"	"2018"	200	6274660	3.2
	"Pennsylvania"	"42"	"Male"	"M"	"2019"	"2019"	313	6274361	5.0
	"Pennsylvania"	"42"	"Male"	"M"	"2020 "	"2020"	564	6267042	9.0
	"Rhode Island"	"44"	"Female"	"F"	"2013"	"2013"	Suppressed	542084	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2014"	"2014"	Suppressed	543810	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2015"	"2015"	Suppressed	544349	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2016"	"2016"	Suppressed	543345	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2017"	"2017"	Suppressed	544648	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2018"	"2018"	Suppressed	542983	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2019"	"2019"	Suppressed	543686	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2020 "	"2020"	12	542433	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2013"	"2013"	Suppressed	509427	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2014"	"2014"	Suppressed	511363	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2015"	"2015"	Suppressed	511949	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2016"	"2016"	Suppressed	513081	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2017"	"2017"	10	514991	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2018"	"2018"	Suppressed	514332	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2019"	"2019"	16	515675	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2020 "	"2020"	26	514692	5.1
	"South Carolina"	"45"	"Female"	"F"	"2013"	"2013"	Suppressed	2451720	Suppressed
	"South Carolina"	"45"	"Female"	"F"	"2014"	"2014"	22	2483088	0.9
	"South Carolina"	"45"	"Female"	"F"	"2015"	"2015"	34	2517178	1.4
	"South Carolina"	"45"	"Female"	"F"	"2016"	"2016"	41	2553185	1.6
	"South Carolina"	"45"	"Female"	"F"	"2017"	"2017"	64	2586682	2.5
	"South Carolina"	"45"	"Female"	"F"	"2018"	"2018"	87	2620801	3.3
	"South Carolina"	"45"	"Female"	"F"	"2019"	"2019"	103	2655575	3.9
	"South Carolina"	"45"	"Female"	"F"	"2020 "	"2020"	188	2694628	7.0
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	20	2323119	0.9
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	46	2349394	2.0
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	53	2378968	2.2
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	84	2407934	3.5
	"South Carolina"	"45"	"Male"	"M"	"2017"	"2017"	125	2437687	5.1
	"South Carolina"	"45"	"Male"	"M"	"2018"	"2018"	162	2463326	6.6
