"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Massachusetts"	"25"	"Female"	"F"	"2013"	"2013"	65	3448008	1.9
	"Massachusetts"	"25"	"Female"	"F"	"2014"	"2014"	60	3474584	1.7
	"Massachusetts"	"25"	"Female"	"F"	"2015"	"2015"	65	3498304	1.9
	"Massachusetts"	"25"	"Female"	"F"	"2016"	"2016"	105	3506128	3.0
	"Massachusetts"	"25"	"Female"	"F"	"2017"	"2017"	79	3529454	2.2
	"Massachusetts"	"25"	"Female"	"F"	"2018"	"2018"	87	3551621	2.4
	"Massachusetts"	"25"	"Female"	"F"	"2019"	"2019"	76	3546935	2.1
	"Massachusetts"	"25"	"Female"	"F"	"2020 "	"2020"	94	3546542	2.7
	"Massachusetts"	"25"	"Male"	"M"	"2013"	"2013"	114	3244816	3.5
	"Massachusetts"	"25"	"Male"	"M"	"2014"	"2014"	118	3270824	3.6
	"Massachusetts"	"25"	"Male"	"M"	"2015"	"2015"	160	3296118	4.9
	"Massachusetts"	"25"	"Male"	"M"	"2016"	"2016"	162	3305651	4.9
	"Massachusetts"	"25"	"Male"	"M"	"2017"	"2017"	175	3330365	5.3
	"Massachusetts"	"25"	"Male"	"M"	"2018"	"2018"	166	3350528	5.0
	"Massachusetts"	"25"	"Male"	"M"	"2019"	"2019"	152	3345568	4.5
	"Massachusetts"	"25"	"Male"	"M"	"2020 "	"2020"	173	3347032	5.2
	"Michigan"	"26"	"Female"	"F"	"2013"	"2013"	128	5036338	2.5
	"Michigan"	"26"	"Female"	"F"	"2014"	"2014"	153	5041414	3.0
	"Michigan"	"26"	"Female"	"F"	"2015"	"2015"	166	5044428	3.3
	"Michigan"	"26"	"Female"	"F"	"2016"	"2016"	219	5043554	4.3
	"Michigan"	"26"	"Female"	"F"	"2017"	"2017"	239	5058559	4.7
	"Michigan"	"26"	"Female"	"F"	"2018"	"2018"	182	5073772	3.6
	"Michigan"	"26"	"Female"	"F"	"2019"	"2019"	141	5068329	2.8
	"Michigan"	"26"	"Female"	"F"	"2020 "	"2020"	121	5058742	2.4
	"Michigan"	"26"	"Male"	"M"	"2013"	"2013"	155	4859284	3.2
	"Michigan"	"26"	"Male"	"M"	"2014"	"2014"	175	4868463	3.6
	"Michigan"	"26"	"Male"	"M"	"2015"	"2015"	214	4878148	4.4
	"Michigan"	"26"	"Male"	"M"	"2016"	"2016"	341	4884746	7.0
	"Michigan"	"26"	"Male"	"M"	"2017"	"2017"	271	4903752	5.5
	"Michigan"	"26"	"Male"	"M"	"2018"	"2018"	260	4922143	5.3
	"Michigan"	"26"	"Male"	"M"	"2019"	"2019"	220	4918528	4.5
	"Michigan"	"26"	"Male"	"M"	"2020 "	"2020"	266	4907813	5.4
	"Minnesota"	"27"	"Female"	"F"	"2013"	"2013"	52	2727081	1.9
	"Minnesota"	"27"	"Female"	"F"	"2014"	"2014"	52	2745132	1.9
	"Minnesota"	"27"	"Female"	"F"	"2015"	"2015"	55	2759730	2.0
	"Minnesota"	"27"	"Female"	"F"	"2016"	"2016"	52	2772322	1.9
	"Minnesota"	"27"	"Female"	"F"	"2017"	"2017"	77	2799760	2.8
	"Minnesota"	"27"	"Female"	"F"	"2018"	"2018"	51	2816378	1.8
	"Minnesota"	"27"	"Female"	"F"	"2019"	"2019"	45	2829821	1.6
	"Minnesota"	"27"	"Female"	"F"	"2020 "	"2020"	81	2838748	2.9
	"Minnesota"	"27"	"Male"	"M"	"2013"	"2013"	59	2693299	2.2
	"Minnesota"	"27"	"Male"	"M"	"2014"	"2014"	50	2712041	1.8
	"Minnesota"	"27"	"Male"	"M"	"2015"	"2015"	70	2729864	2.6
	"Minnesota"	"27"	"Male"	"M"	"2016"	"2016"	85	2747630	3.1
	"Minnesota"	"27"	"Male"	"M"	"2017"	"2017"	73	2776846	2.6
	"Minnesota"	"27"	"Male"	"M"	"2018"	"2018"	54	2794801	1.9
	"Minnesota"	"27"	"Male"	"M"	"2019"	"2019"	63	2809811	2.2
	"Minnesota"	"27"	"Male"	"M"	"2020 "	"2020"	87	2818594	3.1
	"Mississippi"	"28"	"Female"	"F"	"2013"	"2013"	27	1536620	1.8
	"Mississippi"	"28"	"Female"	"F"	"2014"	"2014"	31	1539523	2.0
	"Mississippi"	"28"	"Female"	"F"	"2015"	"2015"	28	1540483	1.8
	"Mississippi"	"28"	"Female"	"F"	"2016"	"2016"	43	1539934	2.8
	"Mississippi"	"28"	"Female"	"F"	"2017"	"2017"	36	1538222	2.3
	"Mississippi"	"28"	"Female"	"F"	"2018"	"2018"	40	1538795	2.6
	"Mississippi"	"28"	"Female"	"F"	"2019"	"2019"	42	1533857	2.7
	"Mississippi"	"28"	"Female"	"F"	"2020 "	"2020"	53	1530971	3.5
	"Mississippi"	"28"	"Male"	"M"	"2013"	"2013"	28	1454587	1.9
	"Mississippi"	"28"	"Male"	"M"	"2014"	"2014"	32	1454556	2.2
	"Mississippi"	"28"	"Male"	"M"	"2015"	"2015"	45	1451850	3.1
	"Mississippi"	"28"	"Male"	"M"	"2016"	"2016"	54	1448792	3.7
	"Mississippi"	"28"	"Male"	"M"	"2017"	"2017"	53	1445878	3.7
	"Mississippi"	"28"	"Male"	"M"	"2018"	"2018"	45	1447735	3.1
	"Mississippi"	"28"	"Male"	"M"	"2019"	"2019"	49	1442292	3.4
	"Mississippi"	"28"	"Male"	"M"	"2020 "	"2020"	60	1435815	4.2
	"Missouri"	"29"	"Female"	"F"	"2013"	"2013"	106	3080214	3.4
	"Missouri"	"29"	"Female"	"F"	"2014"	"2014"	120	3089367	3.9
	"Missouri"	"29"	"Female"	"F"	"2015"	"2015"	119	3098627	3.8
	"Missouri"	"29"	"Female"	"F"	"2016"	"2016"	107	3100965	3.5
	"Missouri"	"29"	"Female"	"F"	"2017"	"2017"	94	3111296	3.0
	"Missouri"	"29"	"Female"	"F"	"2018"	"2018"	109	3118889	3.5
	"Missouri"	"29"	"Female"	"F"	"2019"	"2019"	91	3124766	2.9
	"Missouri"	"29"	"Female"	"F"	"2020 "	"2020"	99	3133825	3.2
	"Missouri"	"29"	"Male"	"M"	"2013"	"2013"	131	2963957	4.4
	"Missouri"	"29"	"Male"	"M"	"2014"	"2014"	117	2974222	3.9
	"Missouri"	"29"	"Male"	"M"	"2015"	"2015"	118	2985045	4.0
	"Missouri"	"29"	"Male"	"M"	"2016"	"2016"	124	2992035	4.1
	"Missouri"	"29"	"Male"	"M"	"2017"	"2017"	132	3002236	4.4
	"Missouri"	"29"	"Male"	"M"	"2018"	"2018"	122	3007563	4.1
	"Missouri"	"29"	"Male"	"M"	"2019"	"2019"	129	3012662	4.3
	"Missouri"	"29"	"Male"	"M"	"2020 "	"2020"	112	3017723	3.7
	"Montana"	"30"	"Female"	"F"	"2013"	"2013"	23	505367	4.6
	"Montana"	"30"	"Female"	"F"	"2014"	"2014"	16	509456	Unreliable
	"Montana"	"30"	"Female"	"F"	"2015"	"2015"	13	513619	Unreliable
	"Montana"	"30"	"Female"	"F"	"2016"	"2016"	Suppressed	517745	Suppressed
	"Montana"	"30"	"Female"	"F"	"2017"	"2017"	Suppressed	521537	Suppressed
	"Montana"	"30"	"Female"	"F"	"2018"	"2018"	13	527453	Unreliable
	"Montana"	"30"	"Female"	"F"	"2019"	"2019"	17	530712	Unreliable
	"Montana"	"30"	"Female"	"F"	"2020 "	"2020"	12	536476	Unreliable
	"Montana"	"30"	"Male"	"M"	"2013"	"2013"	20	509798	3.9
	"Montana"	"30"	"Male"	"M"	"2014"	"2014"	Suppressed	514123	Suppressed
	"Montana"	"30"	"Male"	"M"	"2015"	"2015"	13	519330	Unreliable
	"Montana"	"30"	"Male"	"M"	"2016"	"2016"	Suppressed	524775	Suppressed
	"Montana"	"30"	"Male"	"M"	"2017"	"2017"	15	528956	Unreliable
	"Montana"	"30"	"Male"	"M"	"2018"	"2018"	10	534852	Unreliable
	"Montana"	"30"	"Male"	"M"	"2019"	"2019"	Suppressed	538066	Suppressed
	"Montana"	"30"	"Male"	"M"	"2020 "	"2020"	23	544101	4.2
	"Nebraska"	"31"	"Female"	"F"	"2013"	"2013"	19	938690	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2014"	"2014"	15	944640	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2015"	"2015"	11	951022	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2016"	"2016"	Suppressed	956445	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2017"	"2017"	18	961945	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2018"	"2018"	17	965886	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2019"	"2019"	22	967959	2.3
	"Nebraska"	"31"	"Female"	"F"	"2020 "	"2020"	15	969739	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2013"	"2013"	14	929826	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2014"	"2014"	15	936863	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2015"	"2015"	19	945168	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2016"	"2016"	15	950671	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2017"	"2017"	14	958131	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2018"	"2018"	20	963382	2.1
	"Nebraska"	"31"	"Male"	"M"	"2019"	"2019"	13	966449	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2020 "	"2020"	15	967813	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2013"	"2013"	119	1384702	8.6
	"Nevada"	"32"	"Female"	"F"	"2014"	"2014"	115	1412306	8.1
	"Nevada"	"32"	"Female"	"F"	"2015"	"2015"	138	1440294	9.6
	"Nevada"	"32"	"Female"	"F"	"2016"	"2016"	120	1466061	8.2
	"Nevada"	"32"	"Female"	"F"	"2017"	"2017"	126	1494290	8.4
	"Nevada"	"32"	"Female"	"F"	"2018"	"2018"	96	1512837	6.3
	"Nevada"	"32"	"Female"	"F"	"2019"	"2019"	75	1535329	4.9
	"Nevada"	"32"	"Female"	"F"	"2020 "	"2020"	106	1565619	6.8
	"Nevada"	"32"	"Male"	"M"	"2013"	"2013"	123	1405434	8.8
	"Nevada"	"32"	"Male"	"M"	"2014"	"2014"	109	1426793	7.6
	"Nevada"	"32"	"Male"	"M"	"2015"	"2015"	121	1450551	8.3
	"Nevada"	"32"	"Male"	"M"	"2016"	"2016"	115	1473997	7.8
	"Nevada"	"32"	"Male"	"M"	"2017"	"2017"	113	1503749	7.5
	"Nevada"	"32"	"Male"	"M"	"2018"	"2018"	116	1521555	7.6
	"Nevada"	"32"	"Male"	"M"	"2019"	"2019"	93	1544827	6.0
	"Nevada"	"32"	"Male"	"M"	"2020 "	"2020"	113	1572640	7.2
	"New Hampshire"	"33"	"Female"	"F"	"2013"	"2013"	21	669746	3.1
	"New Hampshire"	"33"	"Female"	"F"	"2014"	"2014"	29	671344	4.3
	"New Hampshire"	"33"	"Female"	"F"	"2015"	"2015"	33	672952	4.9
	"New Hampshire"	"33"	"Female"	"F"	"2016"	"2016"	22	673935	3.3
	"New Hampshire"	"33"	"Female"	"F"	"2017"	"2017"	25	677786	3.7
	"New Hampshire"	"33"	"Female"	"F"	"2018"	"2018"	13	684192	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"2019"	"2019"	20	685918	2.9
	"New Hampshire"	"33"	"Female"	"F"	"2020 "	"2020"	10	689281	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"2013"	"2013"	41	653713	6.3
	"New Hampshire"	"33"	"Male"	"M"	"2014"	"2014"	52	655469	7.9
	"New Hampshire"	"33"	"Male"	"M"	"2015"	"2015"	30	657656	4.6
	"New Hampshire"	"33"	"Male"	"M"	"2016"	"2016"	47	660860	7.1
	"New Hampshire"	"33"	"Male"	"M"	"2017"	"2017"	26	665009	3.9
	"New Hampshire"	"33"	"Male"	"M"	"2018"	"2018"	21	672266	3.1
	"New Hampshire"	"33"	"Male"	"M"	"2019"	"2019"	18	673793	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"2020 "	"2020"	19	676994	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"2013"	"2013"	77	4555374	1.7
	"New Jersey"	"34"	"Female"	"F"	"2014"	"2014"	98	4576223	2.1
	"New Jersey"	"34"	"Female"	"F"	"2015"	"2015"	70	4585897	1.5
	"New Jersey"	"34"	"Female"	"F"	"2016"	"2016"	124	4576725	2.7
	"New Jersey"	"34"	"Female"	"F"	"2017"	"2017"	148	4609070	3.2
	"New Jersey"	"34"	"Female"	"F"	"2018"	"2018"	148	4556326	3.2
	"New Jersey"	"34"	"Female"	"F"	"2019"	"2019"	135	4541603	3.0
	"New Jersey"	"34"	"Female"	"F"	"2020 "	"2020"	128	4539322	2.8
	"New Jersey"	"34"	"Male"	"M"	"2013"	"2013"	154	4343965	3.5
	"New Jersey"	"34"	"Male"	"M"	"2014"	"2014"	147	4361952	3.4
	"New Jersey"	"34"	"Male"	"M"	"2015"	"2015"	167	4372116	3.8
	"New Jersey"	"34"	"Male"	"M"	"2016"	"2016"	222	4367744	5.1
	"New Jersey"	"34"	"Male"	"M"	"2017"	"2017"	276	4396574	6.3
	"New Jersey"	"34"	"Male"	"M"	"2018"	"2018"	264	4352194	6.1
	"New Jersey"	"34"	"Male"	"M"	"2019"	"2019"	225	4340587	5.2
	"New Jersey"	"34"	"Male"	"M"	"2020 "	"2020"	207	4343049	4.8
	"New Mexico"	"35"	"Female"	"F"	"2013"	"2013"	84	1051678	8.0
	"New Mexico"	"35"	"Female"	"F"	"2014"	"2014"	111	1052690	10.5
	"New Mexico"	"35"	"Female"	"F"	"2015"	"2015"	77	1051688	7.3
	"New Mexico"	"35"	"Female"	"F"	"2016"	"2016"	71	1050352	6.8
	"New Mexico"	"35"	"Female"	"F"	"2017"	"2017"	68	1053926	6.5
	"New Mexico"	"35"	"Female"	"F"	"2018"	"2018"	57	1058143	5.4
	"New Mexico"	"35"	"Female"	"F"	"2019"	"2019"	61	1059397	5.8
	"New Mexico"	"35"	"Female"	"F"	"2020 "	"2020"	70	1063860	6.6
	"New Mexico"	"35"	"Male"	"M"	"2013"	"2013"	125	1033609	12.1
	"New Mexico"	"35"	"Male"	"M"	"2014"	"2014"	112	1032882	10.8
	"New Mexico"	"35"	"Male"	"M"	"2015"	"2015"	83	1033421	8.0
	"New Mexico"	"35"	"Male"	"M"	"2016"	"2016"	82	1030663	8.0
	"New Mexico"	"35"	"Male"	"M"	"2017"	"2017"	76	1034144	7.3
	"New Mexico"	"35"	"Male"	"M"	"2018"	"2018"	76	1037285	7.3
	"New Mexico"	"35"	"Male"	"M"	"2019"	"2019"	79	1037432	7.6
	"New Mexico"	"35"	"Male"	"M"	"2020 "	"2020"	86	1042459	8.2
	"New York"	"36"	"Female"	"F"	"2013"	"2013"	230	10114934	2.3
	"New York"	"36"	"Female"	"F"	"2014"	"2014"	254	10164966	2.5
	"New York"	"36"	"Female"	"F"	"2015"	"2015"	251	10184278	2.5
	"New York"	"36"	"Female"	"F"	"2016"	"2016"	325	10157924	3.2
	"New York"	"36"	"Female"	"F"	"2017"	"2017"	278	10211937	2.7
	"New York"	"36"	"Female"	"F"	"2018"	"2018"	279	10053779	2.8
	"New York"	"36"	"Female"	"F"	"2019"	"2019"	255	10005715	2.5
	"New York"	"36"	"Female"	"F"	"2020 "	"2020"	307	9946279	3.1
	"New York"	"36"	"Male"	"M"	"2013"	"2013"	414	9536193	4.3
	"New York"	"36"	"Male"	"M"	"2014"	"2014"	354	9581261	3.7
	"New York"	"36"	"Male"	"M"	"2015"	"2015"	454	9611513	4.7
	"New York"	"36"	"Male"	"M"	"2016"	"2016"	567	9587365	5.9
	"New York"	"36"	"Male"	"M"	"2017"	"2017"	543	9637462	5.6
	"New York"	"36"	"Male"	"M"	"2018"	"2018"	502	9488430	5.3
	"New York"	"36"	"Male"	"M"	"2019"	"2019"	454	9447846	4.8
	"New York"	"36"	"Male"	"M"	"2020 "	"2020"	630	9390497	6.7
	"North Carolina"	"37"	"Female"	"F"	"2013"	"2013"	170	5047448	3.4
	"North Carolina"	"37"	"Female"	"F"	"2014"	"2014"	223	5099371	4.4
	"North Carolina"	"37"	"Female"	"F"	"2015"	"2015"	261	5150777	5.1
	"North Carolina"	"37"	"Female"	"F"	"2016"	"2016"	282	5213836	5.4
	"North Carolina"	"37"	"Female"	"F"	"2017"	"2017"	240	5271981	4.6
	"North Carolina"	"37"	"Female"	"F"	"2018"	"2018"	166	5332759	3.1
	"North Carolina"	"37"	"Female"	"F"	"2019"	"2019"	156	5387820	2.9
	"North Carolina"	"37"	"Female"	"F"	"2020 "	"2020"	170	5448241	3.1
	"North Carolina"	"37"	"Male"	"M"	"2013"	"2013"	227	4800612	4.7
	"North Carolina"	"37"	"Male"	"M"	"2014"	"2014"	239	4844593	4.9
	"North Carolina"	"37"	"Male"	"M"	"2015"	"2015"	293	4892025	6.0
	"North Carolina"	"37"	"Male"	"M"	"2016"	"2016"	329	4932952	6.7
	"North Carolina"	"37"	"Male"	"M"	"2017"	"2017"	333	5001438	6.7
	"North Carolina"	"37"	"Male"	"M"	"2018"	"2018"	256	5050861	5.1
	"North Carolina"	"37"	"Male"	"M"	"2019"	"2019"	204	5100264	4.0
	"North Carolina"	"37"	"Male"	"M"	"2020 "	"2020"	229	5152582	4.4
	"North Dakota"	"38"	"Female"	"F"	"2013"	"2013"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2014"	"2014"	Suppressed	360463	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2015"	"2015"	Suppressed	368074	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2016"	"2016"	Suppressed	368978	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2017"	"2017"	10	368094	Unreliable
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	Suppressed	370727	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2019"	"2019"	11	372030	Unreliable
	"North Dakota"	"38"	"Female"	"F"	"2020 "	"2020"	Suppressed	373494	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2013"	"2013"	Suppressed	370001	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2014"	"2014"	Suppressed	379019	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2015"	"2015"	Suppressed	388853	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2016"	"2016"	10	388974	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2017"	"2017"	Suppressed	387299	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2018"	"2018"	11	389350	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2019"	"2019"	13	390032	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2020 "	"2020"	12	391815	Unreliable
	"Ohio"	"39"	"Female"	"F"	"2013"	"2013"	225	5911149	3.8
	"Ohio"	"39"	"Female"	"F"	"2014"	"2014"	260	5919391	4.4
	"Ohio"	"39"	"Female"	"F"	"2015"	"2015"	296	5926893	5.0
	"Ohio"	"39"	"Female"	"F"	"2016"	"2016"	290	5922679	4.9
	"Ohio"	"39"	"Female"	"F"	"2017"	"2017"	338	5945509	5.7
	"Ohio"	"39"	"Female"	"F"	"2018"	"2018"	203	5958724	3.4
	"Ohio"	"39"	"Female"	"F"	"2019"	"2019"	181	5958538	3.0
	"Ohio"	"39"	"Female"	"F"	"2020 "	"2020"	181	5960556	3.0
	"Ohio"	"39"	"Male"	"M"	"2013"	"2013"	293	5659659	5.2
	"Ohio"	"39"	"Male"	"M"	"2014"	"2014"	358	5674772	6.3
	"Ohio"	"39"	"Male"	"M"	"2015"	"2015"	394	5686530	6.9
	"Ohio"	"39"	"Male"	"M"	"2016"	"2016"	495	5691694	8.7
	"Ohio"	"39"	"Male"	"M"	"2017"	"2017"	516	5713100	9.0
	"Ohio"	"39"	"Male"	"M"	"2018"	"2018"	304	5730718	5.3
	"Ohio"	"39"	"Male"	"M"	"2019"	"2019"	229	5730562	4.0
	"Ohio"	"39"	"Male"	"M"	"2020 "	"2020"	260	5732661	4.5
	"Oklahoma"	"40"	"Female"	"F"	"2013"	"2013"	194	1943276	10.0
	"Oklahoma"	"40"	"Female"	"F"	"2014"	"2014"	188	1957903	9.6
	"Oklahoma"	"40"	"Female"	"F"	"2015"	"2015"	134	1974214	6.8
	"Oklahoma"	"40"	"Female"	"F"	"2016"	"2016"	157	1979658	7.9
	"Oklahoma"	"40"	"Female"	"F"	"2017"	"2017"	115	1983302	5.8
	"Oklahoma"	"40"	"Female"	"F"	"2018"	"2018"	80	1990033	4.0
	"Oklahoma"	"40"	"Female"	"F"	"2019"	"2019"	58	1996313	2.9
	"Oklahoma"	"40"	"Female"	"F"	"2020 "	"2020"	50	2009602	2.5
	"Oklahoma"	"40"	"Male"	"M"	"2013"	"2013"	181	1907292	9.5
	"Oklahoma"	"40"	"Male"	"M"	"2014"	"2014"	182	1920148	9.5
	"Oklahoma"	"40"	"Male"	"M"	"2015"	"2015"	143	1937124	7.4
	"Oklahoma"	"40"	"Male"	"M"	"2016"	"2016"	128	1943903	6.6
	"Oklahoma"	"40"	"Male"	"M"	"2017"	"2017"	111	1947562	5.7
	"Oklahoma"	"40"	"Male"	"M"	"2018"	"2018"	74	1953046	3.8
	"Oklahoma"	"40"	"Male"	"M"	"2019"	"2019"	56	1960658	2.9
	"Oklahoma"	"40"	"Male"	"M"	"2020 "	"2020"	50	1971181	2.5
	"Oregon"	"41"	"Female"	"F"	"2013"	"2013"	74	1985655	3.7
	"Oregon"	"41"	"Female"	"F"	"2014"	"2014"	74	2006139	3.7
	"Oregon"	"41"	"Female"	"F"	"2015"	"2015"	79	2035807	3.9
	"Oregon"	"41"	"Female"	"F"	"2016"	"2016"	64	2066455	3.1
	"Oregon"	"41"	"Female"	"F"	"2017"	"2017"	59	2089787	2.8
	"Oregon"	"41"	"Female"	"F"	"2018"	"2018"	47	2113219	2.2
	"Oregon"	"41"	"Female"	"F"	"2019"	"2019"	53	2127010	2.5
	"Oregon"	"41"	"Female"	"F"	"2020 "	"2020"	40	2139046	1.9
	"Oregon"	"41"	"Male"	"M"	"2013"	"2013"	45	1944410	2.3
	"Oregon"	"41"	"Male"	"M"	"2014"	"2014"	63	1964100	3.2
	"Oregon"	"41"	"Male"	"M"	"2015"	"2015"	71	1993170	3.6
	"Oregon"	"41"	"Male"	"M"	"2016"	"2016"	64	2027010	3.2
	"Oregon"	"41"	"Male"	"M"	"2017"	"2017"	65	2052989	3.2
	"Oregon"	"41"	"Male"	"M"	"2018"	"2018"	76	2077494	3.7
	"Oregon"	"41"	"Male"	"M"	"2019"	"2019"	49	2090727	2.3
	"Oregon"	"41"	"Male"	"M"	"2020 "	"2020"	71	2102461	3.4
	"Pennsylvania"	"42"	"Female"	"F"	"2013"	"2013"	156	6531461	2.4
	"Pennsylvania"	"42"	"Female"	"F"	"2014"	"2014"	144	6533392	2.2
	"Pennsylvania"	"42"	"Female"	"F"	"2015"	"2015"	159	6538129	2.4
	"Pennsylvania"	"42"	"Female"	"F"	"2016"	"2016"	227	6523033	3.5
	"Pennsylvania"	"42"	"Female"	"F"	"2017"	"2017"	185	6534208	2.8
	"Pennsylvania"	"42"	"Female"	"F"	"2018"	"2018"	218	6532400	3.3
	"Pennsylvania"	"42"	"Female"	"F"	"2019"	"2019"	178	6527628	2.7
	"Pennsylvania"	"42"	"Female"	"F"	"2020 "	"2020"	238	6516212	3.7
	"Pennsylvania"	"42"	"Male"	"M"	"2013"	"2013"	250	6242340	4.0
	"Pennsylvania"	"42"	"Male"	"M"	"2014"	"2014"	267	6253817	4.3
	"Pennsylvania"	"42"	"Male"	"M"	"2015"	"2015"	301	6264374	4.8
	"Pennsylvania"	"42"	"Male"	"M"	"2016"	"2016"	407	6261194	6.5
	"Pennsylvania"	"42"	"Male"	"M"	"2017"	"2017"	379	6271329	6.0
	"Pennsylvania"	"42"	"Male"	"M"	"2018"	"2018"	377	6274660	6.0
	"Pennsylvania"	"42"	"Male"	"M"	"2019"	"2019"	327	6274361	5.2
	"Pennsylvania"	"42"	"Male"	"M"	"2020 "	"2020"	386	6267042	6.2
	"Rhode Island"	"44"	"Female"	"F"	"2013"	"2013"	32	542084	5.9
	"Rhode Island"	"44"	"Female"	"F"	"2014"	"2014"	26	543810	4.8
	"Rhode Island"	"44"	"Female"	"F"	"2015"	"2015"	35	544349	6.4
	"Rhode Island"	"44"	"Female"	"F"	"2016"	"2016"	32	543345	5.9
	"Rhode Island"	"44"	"Female"	"F"	"2017"	"2017"	31	544648	5.7
	"Rhode Island"	"44"	"Female"	"F"	"2018"	"2018"	19	542983	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"2019"	"2019"	15	543686	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"2020 "	"2020"	12	542433	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2013"	"2013"	48	509427	9.4
	"Rhode Island"	"44"	"Male"	"M"	"2014"	"2014"	44	511363	8.6
	"Rhode Island"	"44"	"Male"	"M"	"2015"	"2015"	60	511949	11.7
	"Rhode Island"	"44"	"Male"	"M"	"2016"	"2016"	57	513081	11.1
	"Rhode Island"	"44"	"Male"	"M"	"2017"	"2017"	43	514991	8.3
	"Rhode Island"	"44"	"Male"	"M"	"2018"	"2018"	39	514332	7.6
	"Rhode Island"	"44"	"Male"	"M"	"2019"	"2019"	27	515675	5.2
	"Rhode Island"	"44"	"Male"	"M"	"2020 "	"2020"	30	514692	5.8
	"South Carolina"	"45"	"Female"	"F"	"2013"	"2013"	63	2451720	2.6
	"South Carolina"	"45"	"Female"	"F"	"2014"	"2014"	159	2483088	6.4
	"South Carolina"	"45"	"Female"	"F"	"2015"	"2015"	159	2517178	6.3
	"South Carolina"	"45"	"Female"	"F"	"2016"	"2016"	139	2553185	5.4
	"South Carolina"	"45"	"Female"	"F"	"2017"	"2017"	136	2586682	5.3
	"South Carolina"	"45"	"Female"	"F"	"2018"	"2018"	137	2620801	5.2
	"South Carolina"	"45"	"Female"	"F"	"2019"	"2019"	136	2655575	5.1
	"South Carolina"	"45"	"Female"	"F"	"2020 "	"2020"	155	2694628	5.8
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	81	2323119	3.5
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	160	2349394	6.8
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	163	2378968	6.9
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	203	2407934	8.4
	"South Carolina"	"45"	"Male"	"M"	"2017"	"2017"	176	2437687	7.2
	"South Carolina"	"45"	"Male"	"M"	"2018"	"2018"	193	2463326	7.8
	"South Carolina"	"45"	"Male"	"M"	"2019"	"2019"	195	2493139	7.8
	"South Carolina"	"45"	"Male"	"M"	"2020 "	"2020"	245	2523412	9.7
	"South Dakota"	"46"	"Female"	"F"	"2013"	"2013"	14	420499	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2014"	"2014"	11	423862	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	Suppressed	426493	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2016"	"2016"	13	429182	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"2017"	"2017"	Suppressed	430706	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2018"	"2018"	Suppressed	436704	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2019"	"2019"	Suppressed	437902	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"2020 "	"2020"	Suppressed	442058	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"2013"	"2013"	13	424378	Unreliable
