"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	267	2911085	9.2
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	814	2914466	27.9
	"Maryland"	"24"	"Male"	"M"	"2017"	"2017"	1132	2934154	38.6
	"Maryland"	"24"	"Male"	"M"	"2018"	"2018"	1356	2928921	46.3
	"Maryland"	"24"	"Male"	"M"	"2019"	"2019"	1419	2928865	48.4
	"Maryland"	"24"	"Male"	"M"	"2020 "	"2020"	1710	2932574	58.3
	"Massachusetts"	"25"	"Female"	"F"	"2013"	"2013"	39	3448008	1.1
	"Massachusetts"	"25"	"Female"	"F"	"2014"	"2014"	131	3474584	3.8
	"Massachusetts"	"25"	"Female"	"F"	"2015"	"2015"	209	3498304	6.0
	"Massachusetts"	"25"	"Female"	"F"	"2016"	"2016"	397	3506128	11.3
	"Massachusetts"	"25"	"Female"	"F"	"2017"	"2017"	364	3529454	10.3
	"Massachusetts"	"25"	"Female"	"F"	"2018"	"2018"	479	3551621	13.5
	"Massachusetts"	"25"	"Female"	"F"	"2019"	"2019"	444	3546935	12.5
	"Massachusetts"	"25"	"Female"	"F"	"2020 "	"2020"	507	3546542	14.3
	"Massachusetts"	"25"	"Male"	"M"	"2013"	"2013"	59	3244816	1.8
	"Massachusetts"	"25"	"Male"	"M"	"2014"	"2014"	322	3270824	9.8
	"Massachusetts"	"25"	"Male"	"M"	"2015"	"2015"	740	3296118	22.5
	"Massachusetts"	"25"	"Male"	"M"	"2016"	"2016"	1153	3305651	34.9
	"Massachusetts"	"25"	"Male"	"M"	"2017"	"2017"	1285	3330365	38.6
	"Massachusetts"	"25"	"Male"	"M"	"2018"	"2018"	1327	3350528	39.6
	"Massachusetts"	"25"	"Male"	"M"	"2019"	"2019"	1417	3345568	42.4
	"Massachusetts"	"25"	"Male"	"M"	"2020 "	"2020"	1436	3347032	42.9
	"Michigan"	"26"	"Female"	"F"	"2013"	"2013"	48	5036338	1.0
	"Michigan"	"26"	"Female"	"F"	"2014"	"2014"	75	5041414	1.5
	"Michigan"	"26"	"Female"	"F"	"2015"	"2015"	135	5044428	2.7
	"Michigan"	"26"	"Female"	"F"	"2016"	"2016"	266	5043554	5.3
	"Michigan"	"26"	"Female"	"F"	"2017"	"2017"	421	5058559	8.3
	"Michigan"	"26"	"Female"	"F"	"2018"	"2018"	490	5073772	9.7
	"Michigan"	"26"	"Female"	"F"	"2019"	"2019"	428	5068329	8.4
	"Michigan"	"26"	"Female"	"F"	"2020 "	"2020"	552	5058742	10.9
	"Michigan"	"26"	"Male"	"M"	"2013"	"2013"	38	4859284	0.8
	"Michigan"	"26"	"Male"	"M"	"2014"	"2014"	103	4868463	2.1
	"Michigan"	"26"	"Male"	"M"	"2015"	"2015"	322	4878148	6.6
	"Michigan"	"26"	"Male"	"M"	"2016"	"2016"	655	4884746	13.4
	"Michigan"	"26"	"Male"	"M"	"2017"	"2017"	947	4903752	19.3
	"Michigan"	"26"	"Male"	"M"	"2018"	"2018"	1041	4922143	21.1
	"Michigan"	"26"	"Male"	"M"	"2019"	"2019"	1030	4918528	20.9
	"Michigan"	"26"	"Male"	"M"	"2020 "	"2020"	1375	4907813	28.0
	"Minnesota"	"27"	"Female"	"F"	"2013"	"2013"	16	2727081	Unreliable
	"Minnesota"	"27"	"Female"	"F"	"2014"	"2014"	19	2745132	Unreliable
	"Minnesota"	"27"	"Female"	"F"	"2015"	"2015"	23	2759730	0.8
	"Minnesota"	"27"	"Female"	"F"	"2016"	"2016"	30	2772322	1.1
	"Minnesota"	"27"	"Female"	"F"	"2017"	"2017"	53	2799760	1.9
	"Minnesota"	"27"	"Female"	"F"	"2018"	"2018"	52	2816378	1.8
	"Minnesota"	"27"	"Female"	"F"	"2019"	"2019"	94	2829821	3.3
	"Minnesota"	"27"	"Female"	"F"	"2020 "	"2020"	173	2838748	6.1
	"Minnesota"	"27"	"Male"	"M"	"2013"	"2013"	17	2693299	Unreliable
	"Minnesota"	"27"	"Male"	"M"	"2014"	"2014"	25	2712041	0.9
	"Minnesota"	"27"	"Male"	"M"	"2015"	"2015"	32	2729864	1.2
	"Minnesota"	"27"	"Male"	"M"	"2016"	"2016"	69	2747630	2.5
	"Minnesota"	"27"	"Male"	"M"	"2017"	"2017"	131	2776846	4.7
	"Minnesota"	"27"	"Male"	"M"	"2018"	"2018"	150	2794801	5.4
	"Minnesota"	"27"	"Male"	"M"	"2019"	"2019"	215	2809811	7.7
	"Minnesota"	"27"	"Male"	"M"	"2020 "	"2020"	387	2818594	13.7
	"Mississippi"	"28"	"Female"	"F"	"2013"	"2013"	15	1536620	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2014"	"2014"	Suppressed	1539523	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2015"	"2015"	16	1540483	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2016"	"2016"	17	1539934	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2017"	"2017"	28	1538222	1.8
	"Mississippi"	"28"	"Female"	"F"	"2018"	"2018"	24	1538795	1.6
	"Mississippi"	"28"	"Female"	"F"	"2019"	"2019"	45	1533857	2.9
	"Mississippi"	"28"	"Female"	"F"	"2020 "	"2020"	95	1530971	6.2
	"Mississippi"	"28"	"Male"	"M"	"2013"	"2013"	Suppressed	1454587	Suppressed
	"Mississippi"	"28"	"Male"	"M"	"2014"	"2014"	15	1454556	Unreliable
	"Mississippi"	"28"	"Male"	"M"	"2015"	"2015"	19	1451850	Unreliable
	"Mississippi"	"28"	"Male"	"M"	"2016"	"2016"	28	1448792	1.9
	"Mississippi"	"28"	"Male"	"M"	"2017"	"2017"	53	1445878	3.7
	"Mississippi"	"28"	"Male"	"M"	"2018"	"2018"	48	1447735	3.3
	"Mississippi"	"28"	"Male"	"M"	"2019"	"2019"	96	1442292	6.7
	"Mississippi"	"28"	"Male"	"M"	"2020 "	"2020"	219	1435815	15.3
	"Missouri"	"29"	"Female"	"F"	"2013"	"2013"	54	3080214	1.8
	"Missouri"	"29"	"Female"	"F"	"2014"	"2014"	49	3089367	1.6
	"Missouri"	"29"	"Female"	"F"	"2015"	"2015"	67	3098627	2.2
	"Missouri"	"29"	"Female"	"F"	"2016"	"2016"	141	3100965	4.5
	"Missouri"	"29"	"Female"	"F"	"2017"	"2017"	178	3111296	5.7
	"Missouri"	"29"	"Female"	"F"	"2018"	"2018"	241	3118889	7.7
	"Missouri"	"29"	"Female"	"F"	"2019"	"2019"	270	3124766	8.6
	"Missouri"	"29"	"Female"	"F"	"2020 "	"2020"	336	3133825	10.7
	"Missouri"	"29"	"Male"	"M"	"2013"	"2013"	43	2963957	1.5
	"Missouri"	"29"	"Male"	"M"	"2014"	"2014"	60	2974222	2.0
	"Missouri"	"29"	"Male"	"M"	"2015"	"2015"	116	2985045	3.9
	"Missouri"	"29"	"Male"	"M"	"2016"	"2016"	300	2992035	10.0
	"Missouri"	"29"	"Male"	"M"	"2017"	"2017"	440	3002236	14.7
	"Missouri"	"29"	"Male"	"M"	"2018"	"2018"	627	3007563	20.8
	"Missouri"	"29"	"Male"	"M"	"2019"	"2019"	616	3012662	20.4
	"Missouri"	"29"	"Male"	"M"	"2020 "	"2020"	869	3017723	28.8
	"Montana"	"30"	"Female"	"F"	"2013"	"2013"	Suppressed	505367	Suppressed
	"Montana"	"30"	"Female"	"F"	"2014"	"2014"	12	509456	Unreliable
	"Montana"	"30"	"Female"	"F"	"2015"	"2015"	Suppressed	513619	Suppressed
	"Montana"	"30"	"Female"	"F"	"2016"	"2016"	Suppressed	517745	Suppressed
	"Montana"	"30"	"Female"	"F"	"2017"	"2017"	Suppressed	521537	Suppressed
	"Montana"	"30"	"Female"	"F"	"2018"	"2018"	Suppressed	527453	Suppressed
	"Montana"	"30"	"Female"	"F"	"2019"	"2019"	Suppressed	530712	Suppressed
	"Montana"	"30"	"Female"	"F"	"2020 "	"2020"	Suppressed	536476	Suppressed
	"Montana"	"30"	"Male"	"M"	"2013"	"2013"	Suppressed	509798	Suppressed
	"Montana"	"30"	"Male"	"M"	"2014"	"2014"	Suppressed	514123	Suppressed
	"Montana"	"30"	"Male"	"M"	"2015"	"2015"	Suppressed	519330	Suppressed
	"Montana"	"30"	"Male"	"M"	"2016"	"2016"	Suppressed	524775	Suppressed
	"Montana"	"30"	"Male"	"M"	"2017"	"2017"	Suppressed	528956	Suppressed
	"Montana"	"30"	"Male"	"M"	"2018"	"2018"	Suppressed	534852	Suppressed
	"Montana"	"30"	"Male"	"M"	"2019"	"2019"	Suppressed	538066	Suppressed
	"Montana"	"30"	"Male"	"M"	"2020 "	"2020"	23	544101	4.2
	"Nebraska"	"31"	"Female"	"F"	"2013"	"2013"	Suppressed	938690	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2014"	"2014"	Suppressed	944640	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2015"	"2015"	Suppressed	951022	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2016"	"2016"	Suppressed	956445	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2017"	"2017"	Suppressed	961945	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2018"	"2018"	10	965886	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2019"	"2019"	13	967959	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"2020 "	"2020"	30	969739	3.1
	"Nebraska"	"31"	"Male"	"M"	"2013"	"2013"	Suppressed	929826	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2014"	"2014"	Suppressed	936863	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2015"	"2015"	Suppressed	945168	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2016"	"2016"	10	950671	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2017"	"2017"	18	958131	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2018"	"2018"	16	963382	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2019"	"2019"	14	966449	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2020 "	"2020"	43	967813	4.4
	"Nevada"	"32"	"Female"	"F"	"2013"	"2013"	16	1384702	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2014"	"2014"	15	1412306	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2015"	"2015"	16	1440294	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2016"	"2016"	27	1466061	1.8
	"Nevada"	"32"	"Female"	"F"	"2017"	"2017"	28	1494290	1.9
	"Nevada"	"32"	"Female"	"F"	"2018"	"2018"	30	1512837	2.0
	"Nevada"	"32"	"Female"	"F"	"2019"	"2019"	40	1535329	2.6
	"Nevada"	"32"	"Female"	"F"	"2020 "	"2020"	82	1565619	5.2
	"Nevada"	"32"	"Male"	"M"	"2013"	"2013"	10	1405434	Unreliable
	"Nevada"	"32"	"Male"	"M"	"2014"	"2014"	17	1426793	Unreliable
	"Nevada"	"32"	"Male"	"M"	"2015"	"2015"	16	1450551	Unreliable
	"Nevada"	"32"	"Male"	"M"	"2016"	"2016"	26	1473997	1.8
	"Nevada"	"32"	"Male"	"M"	"2017"	"2017"	38	1503749	2.5
	"Nevada"	"32"	"Male"	"M"	"2018"	"2018"	55	1521555	3.6
	"Nevada"	"32"	"Male"	"M"	"2019"	"2019"	74	1544827	4.8
	"Nevada"	"32"	"Male"	"M"	"2020 "	"2020"	209	1572640	13.3
	"New Hampshire"	"33"	"Female"	"F"	"2013"	"2013"	15	669746	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"2014"	"2014"	37	671344	5.5
	"New Hampshire"	"33"	"Female"	"F"	"2015"	"2015"	62	672952	9.2
	"New Hampshire"	"33"	"Female"	"F"	"2016"	"2016"	95	673935	14.1
	"New Hampshire"	"33"	"Female"	"F"	"2017"	"2017"	101	677786	14.9
	"New Hampshire"	"33"	"Female"	"F"	"2018"	"2018"	102	684192	14.9
	"New Hampshire"	"33"	"Female"	"F"	"2019"	"2019"	98	685918	14.3
	"New Hampshire"	"33"	"Female"	"F"	"2020 "	"2020"	85	689281	12.3
	"New Hampshire"	"33"	"Male"	"M"	"2013"	"2013"	15	653713	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"2014"	"2014"	114	655469	17.4
	"New Hampshire"	"33"	"Male"	"M"	"2015"	"2015"	223	657656	33.9
	"New Hampshire"	"33"	"Male"	"M"	"2016"	"2016"	268	660860	40.6
	"New Hampshire"	"33"	"Male"	"M"	"2017"	"2017"	273	665009	41.1
	"New Hampshire"	"33"	"Male"	"M"	"2018"	"2018"	284	672266	42.2
	"New Hampshire"	"33"	"Male"	"M"	"2019"	"2019"	245	673793	36.4
	"New Hampshire"	"33"	"Male"	"M"	"2020 "	"2020"	233	676994	34.4
	"New Jersey"	"34"	"Female"	"F"	"2013"	"2013"	21	4555374	0.5
	"New Jersey"	"34"	"Female"	"F"	"2014"	"2014"	37	4576223	0.8
	"New Jersey"	"34"	"Female"	"F"	"2015"	"2015"	67	4585897	1.5
	"New Jersey"	"34"	"Female"	"F"	"2016"	"2016"	157	4576725	3.4
	"New Jersey"	"34"	"Female"	"F"	"2017"	"2017"	309	4609070	6.7
	"New Jersey"	"34"	"Female"	"F"	"2018"	"2018"	559	4556326	12.3
	"New Jersey"	"34"	"Female"	"F"	"2019"	"2019"	563	4541603	12.4
	"New Jersey"	"34"	"Female"	"F"	"2020 "	"2020"	540	4539322	11.9
	"New Jersey"	"34"	"Male"	"M"	"2013"	"2013"	36	4343965	0.8
	"New Jersey"	"34"	"Male"	"M"	"2014"	"2014"	74	4361952	1.7
	"New Jersey"	"34"	"Male"	"M"	"2015"	"2015"	176	4372116	4.0
	"New Jersey"	"34"	"Male"	"M"	"2016"	"2016"	532	4367744	12.2
	"New Jersey"	"34"	"Male"	"M"	"2017"	"2017"	1067	4396574	24.3
	"New Jersey"	"34"	"Male"	"M"	"2018"	"2018"	1660	4352194	38.1
	"New Jersey"	"34"	"Male"	"M"	"2019"	"2019"	1658	4340587	38.2
	"New Jersey"	"34"	"Male"	"M"	"2020 "	"2020"	1791	4343049	41.2
	"New Mexico"	"35"	"Female"	"F"	"2013"	"2013"	13	1051678	Unreliable
	"New Mexico"	"35"	"Female"	"F"	"2014"	"2014"	32	1052690	3.0
	"New Mexico"	"35"	"Female"	"F"	"2015"	"2015"	20	1051688	1.9
	"New Mexico"	"35"	"Female"	"F"	"2016"	"2016"	31	1050352	3.0
	"New Mexico"	"35"	"Female"	"F"	"2017"	"2017"	22	1053926	2.1
	"New Mexico"	"35"	"Female"	"F"	"2018"	"2018"	39	1058143	3.7
	"New Mexico"	"35"	"Female"	"F"	"2019"	"2019"	50	1059397	4.7
	"New Mexico"	"35"	"Female"	"F"	"2020 "	"2020"	102	1063860	9.6
	"New Mexico"	"35"	"Male"	"M"	"2013"	"2013"	10	1033609	Unreliable
	"New Mexico"	"35"	"Male"	"M"	"2014"	"2014"	34	1032882	3.3
	"New Mexico"	"35"	"Male"	"M"	"2015"	"2015"	22	1033421	2.1
	"New Mexico"	"35"	"Male"	"M"	"2016"	"2016"	47	1030663	4.6
	"New Mexico"	"35"	"Male"	"M"	"2017"	"2017"	53	1034144	5.1
	"New Mexico"	"35"	"Male"	"M"	"2018"	"2018"	66	1037285	6.4
	"New Mexico"	"35"	"Male"	"M"	"2019"	"2019"	99	1037432	9.5
	"New Mexico"	"35"	"Male"	"M"	"2020 "	"2020"	221	1042459	21.2
	"New York"	"36"	"Female"	"F"	"2013"	"2013"	69	10114934	0.7
	"New York"	"36"	"Female"	"F"	"2014"	"2014"	104	10164966	1.0
	"New York"	"36"	"Female"	"F"	"2015"	"2015"	184	10184278	1.8
	"New York"	"36"	"Female"	"F"	"2016"	"2016"	406	10157924	4.0
	"New York"	"36"	"Female"	"F"	"2017"	"2017"	493	10211937	4.8
	"New York"	"36"	"Female"	"F"	"2018"	"2018"	548	10053779	5.5
	"New York"	"36"	"Female"	"F"	"2019"	"2019"	580	10005715	5.8
	"New York"	"36"	"Female"	"F"	"2020 "	"2020"	900	9946279	9.0
	"New York"	"36"	"Male"	"M"	"2013"	"2013"	141	9536193	1.5
	"New York"	"36"	"Male"	"M"	"2014"	"2014"	190	9581261	2.0
	"New York"	"36"	"Male"	"M"	"2015"	"2015"	484	9611513	5.0
	"New York"	"36"	"Male"	"M"	"2016"	"2016"	1235	9587365	12.9
	"New York"	"36"	"Male"	"M"	"2017"	"2017"	1745	9637462	18.1
	"New York"	"36"	"Male"	"M"	"2018"	"2018"	1647	9488430	17.4
	"New York"	"36"	"Male"	"M"	"2019"	"2019"	1758	9447846	18.6
	"New York"	"36"	"Male"	"M"	"2020 "	"2020"	2821	9390497	30.0
	"North Carolina"	"37"	"Female"	"F"	"2013"	"2013"	58	5047448	1.1
	"North Carolina"	"37"	"Female"	"F"	"2014"	"2014"	86	5099371	1.7
	"North Carolina"	"37"	"Female"	"F"	"2015"	"2015"	104	5150777	2.0
	"North Carolina"	"37"	"Female"	"F"	"2016"	"2016"	217	5213836	4.2
	"North Carolina"	"37"	"Female"	"F"	"2017"	"2017"	366	5271981	6.9
	"North Carolina"	"37"	"Female"	"F"	"2018"	"2018"	392	5332759	7.4
	"North Carolina"	"37"	"Female"	"F"	"2019"	"2019"	370	5387820	6.9
	"North Carolina"	"37"	"Female"	"F"	"2020 "	"2020"	636	5448241	11.7
	"North Carolina"	"37"	"Male"	"M"	"2013"	"2013"	58	4800612	1.2
	"North Carolina"	"37"	"Male"	"M"	"2014"	"2014"	131	4844593	2.7
	"North Carolina"	"37"	"Male"	"M"	"2015"	"2015"	196	4892025	4.0
	"North Carolina"	"37"	"Male"	"M"	"2016"	"2016"	384	4932952	7.8
	"North Carolina"	"37"	"Male"	"M"	"2017"	"2017"	919	5001438	18.4
	"North Carolina"	"37"	"Male"	"M"	"2018"	"2018"	880	5050861	17.4
	"North Carolina"	"37"	"Male"	"M"	"2019"	"2019"	993	5100264	19.5
	"North Carolina"	"37"	"Male"	"M"	"2020 "	"2020"	1644	5152582	31.9
	"North Dakota"	"38"	"Female"	"F"	"2013"	"2013"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2014"	"2014"	Suppressed	360463	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2015"	"2015"	Suppressed	368074	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2016"	"2016"	Suppressed	368978	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2017"	"2017"	Suppressed	368094	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	Suppressed	370727	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2019"	"2019"	Suppressed	372030	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2020 "	"2020"	10	373494	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2013"	"2013"	Suppressed	370001	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2014"	"2014"	Suppressed	379019	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2015"	"2015"	Suppressed	388853	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2016"	"2016"	10	388974	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"2017"	"2017"	Suppressed	387299	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2018"	"2018"	Suppressed	389350	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2019"	"2019"	Suppressed	390032	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2020 "	"2020"	22	391815	5.6
	"Ohio"	"39"	"Female"	"F"	"2013"	"2013"	72	5911149	1.2
	"Ohio"	"39"	"Female"	"F"	"2014"	"2014"	195	5919391	3.3
	"Ohio"	"39"	"Female"	"F"	"2015"	"2015"	390	5926893	6.6
	"Ohio"	"39"	"Female"	"F"	"2016"	"2016"	689	5922679	11.6
	"Ohio"	"39"	"Female"	"F"	"2017"	"2017"	1090	5945509	18.3
	"Ohio"	"39"	"Female"	"F"	"2018"	"2018"	856	5958724	14.4
	"Ohio"	"39"	"Female"	"F"	"2019"	"2019"	950	5958538	15.9
	"Ohio"	"39"	"Female"	"F"	"2020 "	"2020"	1247	5960556	20.9
	"Ohio"	"39"	"Male"	"M"	"2013"	"2013"	95	5659659	1.7
	"Ohio"	"39"	"Male"	"M"	"2014"	"2014"	395	5674772	7.0
	"Ohio"	"39"	"Male"	"M"	"2015"	"2015"	844	5686530	14.8
	"Ohio"	"39"	"Male"	"M"	"2016"	"2016"	1607	5691694	28.2
	"Ohio"	"39"	"Male"	"M"	"2017"	"2017"	2433	5713100	42.6
	"Ohio"	"39"	"Male"	"M"	"2018"	"2018"	1927	5730718	33.6
	"Ohio"	"39"	"Male"	"M"	"2019"	"2019"	2167	5730562	37.8
	"Ohio"	"39"	"Male"	"M"	"2020 "	"2020"	2863	5732661	49.9
	"Oklahoma"	"40"	"Female"	"F"	"2013"	"2013"	43	1943276	2.2
	"Oklahoma"	"40"	"Female"	"F"	"2014"	"2014"	35	1957903	1.8
	"Oklahoma"	"40"	"Female"	"F"	"2015"	"2015"	50	1974214	2.5
	"Oklahoma"	"40"	"Female"	"F"	"2016"	"2016"	46	1979658	2.3
	"Oklahoma"	"40"	"Female"	"F"	"2017"	"2017"	42	1983302	2.1
	"Oklahoma"	"40"	"Female"	"F"	"2018"	"2018"	27	1990033	1.4
	"Oklahoma"	"40"	"Female"	"F"	"2019"	"2019"	29	1996313	1.5
	"Oklahoma"	"40"	"Female"	"F"	"2020 "	"2020"	54	2009602	2.7
	"Oklahoma"	"40"	"Male"	"M"	"2013"	"2013"	45	1907292	2.4
	"Oklahoma"	"40"	"Male"	"M"	"2014"	"2014"	38	1920148	2.0
	"Oklahoma"	"40"	"Male"	"M"	"2015"	"2015"	43	1937124	2.2
	"Oklahoma"	"40"	"Male"	"M"	"2016"	"2016"	52	1943903	2.7
	"Oklahoma"	"40"	"Male"	"M"	"2017"	"2017"	60	1947562	3.1
	"Oklahoma"	"40"	"Male"	"M"	"2018"	"2018"	52	1953046	2.7
	"Oklahoma"	"40"	"Male"	"M"	"2019"	"2019"	52	1960658	2.7
	"Oklahoma"	"40"	"Male"	"M"	"2020 "	"2020"	96	1971181	4.9
	"Oregon"	"41"	"Female"	"F"	"2013"	"2013"	14	1985655	Unreliable
	"Oregon"	"41"	"Female"	"F"	"2014"	"2014"	15	2006139	Unreliable
	"Oregon"	"41"	"Female"	"F"	"2015"	"2015"	17	2035807	Unreliable
	"Oregon"	"41"	"Female"	"F"	"2016"	"2016"	17	2066455	Unreliable
	"Oregon"	"41"	"Female"	"F"	"2017"	"2017"	26	2089787	1.2
	"Oregon"	"41"	"Female"	"F"	"2018"	"2018"	27	2113219	1.3
	"Oregon"	"41"	"Female"	"F"	"2019"	"2019"	23	2127010	1.1
	"Oregon"	"41"	"Female"	"F"	"2020 "	"2020"	80	2139046	3.7
	"Oregon"	"41"	"Male"	"M"	"2013"	"2013"	13	1944410	Unreliable
	"Oregon"	"41"	"Male"	"M"	"2014"	"2014"	18	1964100	Unreliable
	"Oregon"	"41"	"Male"	"M"	"2015"	"2015"	17	1993170	Unreliable
	"Oregon"	"41"	"Male"	"M"	"2016"	"2016"	26	2027010	1.3
	"Oregon"	"41"	"Male"	"M"	"2017"	"2017"	59	2052989	2.9
	"Oregon"	"41"	"Male"	"M"	"2018"	"2018"	70	2077494	3.4
	"Oregon"	"41"	"Male"	"M"	"2019"	"2019"	72	2090727	3.4
	"Oregon"	"41"	"Male"	"M"	"2020 "	"2020"	163	2102461	7.8
	"Pennsylvania"	"42"	"Female"	"F"	"2013"	"2013"	48	6531461	0.7
	"Pennsylvania"	"42"	"Female"	"F"	"2014"	"2014"	70	6533392	1.1
	"Pennsylvania"	"42"	"Female"	"F"	"2015"	"2015"	126	6538129	1.9
	"Pennsylvania"	"42"	"Female"	"F"	"2016"	"2016"	350	6523033	5.4
	"Pennsylvania"	"42"	"Female"	"F"	"2017"	"2017"	540	6534208	8.3
	"Pennsylvania"	"42"	"Female"	"F"	"2018"	"2018"	672	6532400	10.3
	"Pennsylvania"	"42"	"Female"	"F"	"2019"	"2019"	734	6527628	11.2
	"Pennsylvania"	"42"	"Female"	"F"	"2020 "	"2020"	978	6516212	15.0
	"Pennsylvania"	"42"	"Male"	"M"	"2013"	"2013"	60	6242340	1.0
	"Pennsylvania"	"42"	"Male"	"M"	"2014"	"2014"	147	6253817	2.4
	"Pennsylvania"	"42"	"Male"	"M"	"2015"	"2015"	303	6264374	4.8
	"Pennsylvania"	"42"	"Male"	"M"	"2016"	"2016"	959	6261194	15.3
	"Pennsylvania"	"42"	"Male"	"M"	"2017"	"2017"	1442	6271329	23.0
	"Pennsylvania"	"42"	"Male"	"M"	"2018"	"2018"	1758	6274660	28.0
	"Pennsylvania"	"42"	"Male"	"M"	"2019"	"2019"	1927	6274361	30.7
	"Pennsylvania"	"42"	"Male"	"M"	"2020 "	"2020"	2596	6267042	41.4
	"Rhode Island"	"44"	"Female"	"F"	"2013"	"2013"	11	542084	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"2014"	"2014"	28	543810	5.1
	"Rhode Island"	"44"	"Female"	"F"	"2015"	"2015"	30	544349	5.5
	"Rhode Island"	"44"	"Female"	"F"	"2016"	"2016"	47	543345	8.7
	"Rhode Island"	"44"	"Female"	"F"	"2017"	"2017"	61	544648	11.2
	"Rhode Island"	"44"	"Female"	"F"	"2018"	"2018"	48	542983	8.8
	"Rhode Island"	"44"	"Female"	"F"	"2019"	"2019"	54	543686	9.9
	"Rhode Island"	"44"	"Female"	"F"	"2020 "	"2020"	65	542433	12.0
	"Rhode Island"	"44"	"Male"	"M"	"2013"	"2013"	21	509427	4.1
	"Rhode Island"	"44"	"Male"	"M"	"2014"	"2014"	54	511363	10.6
	"Rhode Island"	"44"	"Male"	"M"	"2015"	"2015"	107	511949	20.9
	"Rhode Island"	"44"	"Male"	"M"	"2016"	"2016"	135	513081	26.3
	"Rhode Island"	"44"	"Male"	"M"	"2017"	"2017"	140	514991	27.2
	"Rhode Island"	"44"	"Male"	"M"	"2018"	"2018"	165	514332	32.1
	"Rhode Island"	"44"	"Male"	"M"	"2019"	"2019"	149	515675	28.9
	"Rhode Island"	"44"	"Male"	"M"	"2020 "	"2020"	227	514692	44.1
	"South Carolina"	"45"	"Female"	"F"	"2013"	"2013"	30	2451720	1.2
	"South Carolina"	"45"	"Female"	"F"	"2014"	"2014"	51	2483088	2.1
	"South Carolina"	"45"	"Female"	"F"	"2015"	"2015"	72	2517178	2.9
	"South Carolina"	"45"	"Female"	"F"	"2016"	"2016"	78	2553185	3.1
	"South Carolina"	"45"	"Female"	"F"	"2017"	"2017"	136	2586682	5.3
	"South Carolina"	"45"	"Female"	"F"	"2018"	"2018"	148	2620801	5.6
	"South Carolina"	"45"	"Female"	"F"	"2019"	"2019"	179	2655575	6.7
	"South Carolina"	"45"	"Female"	"F"	"2020 "	"2020"	336	2694628	12.5
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	20	2323119	0.9
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	59	2349394	2.5
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	89	2378968	3.7
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	159	2407934	6.6
	"South Carolina"	"45"	"Male"	"M"	"2017"	"2017"	268	2437687	11.0
	"South Carolina"	"45"	"Male"	"M"	"2018"	"2018"	362	2463326	14.7
	"South Carolina"	"45"	"Male"	"M"	"2019"	"2019"	389	2493139	15.6
	"South Carolina"	"45"	"Male"	"M"	"2020 "	"2020"	813	2523412	32.2
