"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Male"	"M"	"2015"	"2015"	343	2911085	11.8
	"Maryland"	"24"	"Male"	"M"	"2016"	"2016"	513	2914466	17.6
	"Maryland"	"24"	"Male"	"M"	"2017"	"2017"	413	2934154	14.1
	"Maryland"	"24"	"Male"	"M"	"2018"	"2018"	273	2928921	9.3
	"Maryland"	"24"	"Male"	"M"	"2019"	"2019"	157	2928865	5.4
	"Maryland"	"24"	"Male"	"M"	"2020 "	"2020"	96	2932574	3.3
	"Massachusetts"	"25"	"Female"	"F"	"2013"	"2013"	67	3448008	1.9
	"Massachusetts"	"25"	"Female"	"F"	"2014"	"2014"	110	3474584	3.2
	"Massachusetts"	"25"	"Female"	"F"	"2015"	"2015"	144	3498304	4.1
	"Massachusetts"	"25"	"Female"	"F"	"2016"	"2016"	148	3506128	4.2
	"Massachusetts"	"25"	"Female"	"F"	"2017"	"2017"	112	3529454	3.2
	"Massachusetts"	"25"	"Female"	"F"	"2018"	"2018"	113	3551621	3.2
	"Massachusetts"	"25"	"Female"	"F"	"2019"	"2019"	84	3546935	2.4
	"Massachusetts"	"25"	"Female"	"F"	"2020 "	"2020"	63	3546542	1.8
	"Massachusetts"	"25"	"Male"	"M"	"2013"	"2013"	221	3244816	6.8
	"Massachusetts"	"25"	"Male"	"M"	"2014"	"2014"	359	3270824	11.0
	"Massachusetts"	"25"	"Male"	"M"	"2015"	"2015"	490	3296118	14.9
	"Massachusetts"	"25"	"Male"	"M"	"2016"	"2016"	482	3305651	14.6
	"Massachusetts"	"25"	"Male"	"M"	"2017"	"2017"	354	3330365	10.6
	"Massachusetts"	"25"	"Male"	"M"	"2018"	"2018"	362	3350528	10.8
	"Massachusetts"	"25"	"Male"	"M"	"2019"	"2019"	291	3345568	8.7
	"Massachusetts"	"25"	"Male"	"M"	"2020 "	"2020"	158	3347032	4.7
	"Michigan"	"26"	"Female"	"F"	"2013"	"2013"	100	5036338	2.0
	"Michigan"	"26"	"Female"	"F"	"2014"	"2014"	130	5041414	2.6
	"Michigan"	"26"	"Female"	"F"	"2015"	"2015"	176	5044428	3.5
	"Michigan"	"26"	"Female"	"F"	"2016"	"2016"	204	5043554	4.0
	"Michigan"	"26"	"Female"	"F"	"2017"	"2017"	229	5058559	4.5
	"Michigan"	"26"	"Female"	"F"	"2018"	"2018"	209	5073772	4.1
	"Michigan"	"26"	"Female"	"F"	"2019"	"2019"	147	5068329	2.9
	"Michigan"	"26"	"Female"	"F"	"2020 "	"2020"	129	5058742	2.6
	"Michigan"	"26"	"Male"	"M"	"2013"	"2013"	321	4859284	6.6
	"Michigan"	"26"	"Male"	"M"	"2014"	"2014"	395	4868463	8.1
	"Michigan"	"26"	"Male"	"M"	"2015"	"2015"	470	4878148	9.6
	"Michigan"	"26"	"Male"	"M"	"2016"	"2016"	523	4884746	10.7
	"Michigan"	"26"	"Male"	"M"	"2017"	"2017"	554	4903752	11.3
	"Michigan"	"26"	"Male"	"M"	"2018"	"2018"	424	4922143	8.6
	"Michigan"	"26"	"Male"	"M"	"2019"	"2019"	330	4918528	6.7
	"Michigan"	"26"	"Male"	"M"	"2020 "	"2020"	324	4907813	6.6
	"Minnesota"	"27"	"Female"	"F"	"2013"	"2013"	15	2727081	Unreliable
	"Minnesota"	"27"	"Female"	"F"	"2014"	"2014"	22	2745132	0.8
	"Minnesota"	"27"	"Female"	"F"	"2015"	"2015"	32	2759730	1.2
	"Minnesota"	"27"	"Female"	"F"	"2016"	"2016"	33	2772322	1.2
	"Minnesota"	"27"	"Female"	"F"	"2017"	"2017"	30	2799760	1.1
	"Minnesota"	"27"	"Female"	"F"	"2018"	"2018"	28	2816378	1.0
	"Minnesota"	"27"	"Female"	"F"	"2019"	"2019"	30	2829821	1.1
	"Minnesota"	"27"	"Female"	"F"	"2020 "	"2020"	37	2838748	1.3
	"Minnesota"	"27"	"Male"	"M"	"2013"	"2013"	77	2693299	2.9
	"Minnesota"	"27"	"Male"	"M"	"2014"	"2014"	78	2712041	2.9
	"Minnesota"	"27"	"Male"	"M"	"2015"	"2015"	83	2729864	3.0
	"Minnesota"	"27"	"Male"	"M"	"2016"	"2016"	116	2747630	4.2
	"Minnesota"	"27"	"Male"	"M"	"2017"	"2017"	81	2776846	2.9
	"Minnesota"	"27"	"Male"	"M"	"2018"	"2018"	65	2794801	2.3
	"Minnesota"	"27"	"Male"	"M"	"2019"	"2019"	76	2809811	2.7
	"Minnesota"	"27"	"Male"	"M"	"2020 "	"2020"	85	2818594	3.0
	"Mississippi"	"28"	"Female"	"F"	"2013"	"2013"	Suppressed	1536620	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2014"	"2014"	Suppressed	1539523	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2015"	"2015"	Suppressed	1540483	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2016"	"2016"	Suppressed	1539934	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2017"	"2017"	Suppressed	1538222	Suppressed
	"Mississippi"	"28"	"Female"	"F"	"2018"	"2018"	16	1538795	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2019"	"2019"	16	1533857	Unreliable
	"Mississippi"	"28"	"Female"	"F"	"2020 "	"2020"	18	1530971	Unreliable
	"Mississippi"	"28"	"Male"	"M"	"2013"	"2013"	Suppressed	1454587	Suppressed
	"Mississippi"	"28"	"Male"	"M"	"2014"	"2014"	22	1454556	1.5
	"Mississippi"	"28"	"Male"	"M"	"2015"	"2015"	34	1451850	2.3
	"Mississippi"	"28"	"Male"	"M"	"2016"	"2016"	25	1448792	1.7
	"Mississippi"	"28"	"Male"	"M"	"2017"	"2017"	26	1445878	1.8
	"Mississippi"	"28"	"Male"	"M"	"2018"	"2018"	23	1447735	1.6
	"Mississippi"	"28"	"Male"	"M"	"2019"	"2019"	62	1442292	4.3
	"Mississippi"	"28"	"Male"	"M"	"2020 "	"2020"	53	1435815	3.7
	"Missouri"	"29"	"Female"	"F"	"2013"	"2013"	57	3080214	1.9
	"Missouri"	"29"	"Female"	"F"	"2014"	"2014"	73	3089367	2.4
	"Missouri"	"29"	"Female"	"F"	"2015"	"2015"	73	3098627	2.4
	"Missouri"	"29"	"Female"	"F"	"2016"	"2016"	94	3100965	3.0
	"Missouri"	"29"	"Female"	"F"	"2017"	"2017"	89	3111296	2.9
	"Missouri"	"29"	"Female"	"F"	"2018"	"2018"	102	3118889	3.3
	"Missouri"	"29"	"Female"	"F"	"2019"	"2019"	58	3124766	1.9
	"Missouri"	"29"	"Female"	"F"	"2020 "	"2020"	43	3133825	1.4
	"Missouri"	"29"	"Male"	"M"	"2013"	"2013"	204	2963957	6.9
	"Missouri"	"29"	"Male"	"M"	"2014"	"2014"	261	2974222	8.8
	"Missouri"	"29"	"Male"	"M"	"2015"	"2015"	230	2985045	7.7
	"Missouri"	"29"	"Male"	"M"	"2016"	"2016"	286	2992035	9.6
	"Missouri"	"29"	"Male"	"M"	"2017"	"2017"	210	3002236	7.0
	"Missouri"	"29"	"Male"	"M"	"2018"	"2018"	249	3007563	8.3
	"Missouri"	"29"	"Male"	"M"	"2019"	"2019"	166	3012662	5.5
	"Missouri"	"29"	"Male"	"M"	"2020 "	"2020"	102	3017723	3.4
	"Montana"	"30"	"Female"	"F"	"2013"	"2013"	Suppressed	505367	Suppressed
	"Montana"	"30"	"Female"	"F"	"2014"	"2014"	Suppressed	509456	Suppressed
	"Montana"	"30"	"Female"	"F"	"2015"	"2015"	Suppressed	513619	Suppressed
	"Montana"	"30"	"Female"	"F"	"2016"	"2016"	Suppressed	517745	Suppressed
	"Montana"	"30"	"Female"	"F"	"2017"	"2017"	Suppressed	521537	Suppressed
	"Montana"	"30"	"Female"	"F"	"2018"	"2018"	Suppressed	527453	Suppressed
	"Montana"	"30"	"Female"	"F"	"2019"	"2019"	Suppressed	530712	Suppressed
	"Montana"	"30"	"Female"	"F"	"2020 "	"2020"	Suppressed	536476	Suppressed
	"Montana"	"30"	"Male"	"M"	"2013"	"2013"	Suppressed	509798	Suppressed
	"Montana"	"30"	"Male"	"M"	"2014"	"2014"	Suppressed	514123	Suppressed
	"Montana"	"30"	"Male"	"M"	"2015"	"2015"	Suppressed	519330	Suppressed
	"Montana"	"30"	"Male"	"M"	"2016"	"2016"	Suppressed	524775	Suppressed
	"Montana"	"30"	"Male"	"M"	"2017"	"2017"	Suppressed	528956	Suppressed
	"Montana"	"30"	"Male"	"M"	"2018"	"2018"	18	534852	Unreliable
	"Montana"	"30"	"Male"	"M"	"2019"	"2019"	22	538066	4.1
	"Montana"	"30"	"Male"	"M"	"2020 "	"2020"	24	544101	4.4
	"Nebraska"	"31"	"Female"	"F"	"2013"	"2013"	Suppressed	938690	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2014"	"2014"	Suppressed	944640	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2015"	"2015"	Suppressed	951022	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2016"	"2016"	Suppressed	956445	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2017"	"2017"	Suppressed	961945	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2018"	"2018"	Suppressed	965886	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2019"	"2019"	Suppressed	967959	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"2020 "	"2020"	Suppressed	969739	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2013"	"2013"	Suppressed	929826	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2014"	"2014"	Suppressed	936863	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2015"	"2015"	Suppressed	945168	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2016"	"2016"	Suppressed	950671	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2017"	"2017"	Suppressed	958131	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2018"	"2018"	Suppressed	963382	Suppressed
	"Nebraska"	"31"	"Male"	"M"	"2019"	"2019"	12	966449	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"2020 "	"2020"	12	967813	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2013"	"2013"	11	1384702	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2014"	"2014"	17	1412306	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2015"	"2015"	15	1440294	Unreliable
	"Nevada"	"32"	"Female"	"F"	"2016"	"2016"	22	1466061	1.5
	"Nevada"	"32"	"Female"	"F"	"2017"	"2017"	22	1494290	1.5
	"Nevada"	"32"	"Female"	"F"	"2018"	"2018"	28	1512837	1.9
	"Nevada"	"32"	"Female"	"F"	"2019"	"2019"	34	1535329	2.2
	"Nevada"	"32"	"Female"	"F"	"2020 "	"2020"	34	1565619	2.2
	"Nevada"	"32"	"Male"	"M"	"2013"	"2013"	37	1405434	2.6
	"Nevada"	"32"	"Male"	"M"	"2014"	"2014"	47	1426793	3.3
	"Nevada"	"32"	"Male"	"M"	"2015"	"2015"	67	1450551	4.6
	"Nevada"	"32"	"Male"	"M"	"2016"	"2016"	64	1473997	4.3
	"Nevada"	"32"	"Male"	"M"	"2017"	"2017"	72	1503749	4.8
	"Nevada"	"32"	"Male"	"M"	"2018"	"2018"	80	1521555	5.3
	"Nevada"	"32"	"Male"	"M"	"2019"	"2019"	88	1544827	5.7
	"Nevada"	"32"	"Male"	"M"	"2020 "	"2020"	96	1572640	6.1
	"New Hampshire"	"33"	"Female"	"F"	"2013"	"2013"	10	669746	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"2014"	"2014"	25	671344	3.7
	"New Hampshire"	"33"	"Female"	"F"	"2015"	"2015"	23	672952	3.4
	"New Hampshire"	"33"	"Female"	"F"	"2016"	"2016"	11	673935	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"2017"	"2017"	Suppressed	677786	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2018"	"2018"	Suppressed	684192	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2019"	"2019"	Suppressed	685918	Suppressed
	"New Hampshire"	"33"	"Female"	"F"	"2020 "	"2020"	Suppressed	689281	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2013"	"2013"	57	653713	8.7
	"New Hampshire"	"33"	"Male"	"M"	"2014"	"2014"	73	655469	11.1
	"New Hampshire"	"33"	"Male"	"M"	"2015"	"2015"	55	657656	8.4
	"New Hampshire"	"33"	"Male"	"M"	"2016"	"2016"	23	660860	3.5
	"New Hampshire"	"33"	"Male"	"M"	"2017"	"2017"	22	665009	3.3
	"New Hampshire"	"33"	"Male"	"M"	"2018"	"2018"	Suppressed	672266	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2019"	"2019"	Suppressed	673793	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"2020 "	"2020"	Suppressed	676994	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"2013"	"2013"	102	4555374	2.2
	"New Jersey"	"34"	"Female"	"F"	"2014"	"2014"	101	4576223	2.2
	"New Jersey"	"34"	"Female"	"F"	"2015"	"2015"	124	4585897	2.7
	"New Jersey"	"34"	"Female"	"F"	"2016"	"2016"	177	4576725	3.9
	"New Jersey"	"34"	"Female"	"F"	"2017"	"2017"	252	4609070	5.5
	"New Jersey"	"34"	"Female"	"F"	"2018"	"2018"	307	4556326	6.7
	"New Jersey"	"34"	"Female"	"F"	"2019"	"2019"	231	4541603	5.1
	"New Jersey"	"34"	"Female"	"F"	"2020 "	"2020"	143	4539322	3.2
	"New Jersey"	"34"	"Male"	"M"	"2013"	"2013"	282	4343965	6.5
	"New Jersey"	"34"	"Male"	"M"	"2014"	"2014"	323	4361952	7.4
	"New Jersey"	"34"	"Male"	"M"	"2015"	"2015"	384	4372116	8.8
	"New Jersey"	"34"	"Male"	"M"	"2016"	"2016"	673	4367744	15.4
	"New Jersey"	"34"	"Male"	"M"	"2017"	"2017"	833	4396574	18.9
	"New Jersey"	"34"	"Male"	"M"	"2018"	"2018"	980	4352194	22.5
	"New Jersey"	"34"	"Male"	"M"	"2019"	"2019"	776	4340587	17.9
	"New Jersey"	"34"	"Male"	"M"	"2020 "	"2020"	544	4343049	12.5
	"New Mexico"	"35"	"Female"	"F"	"2013"	"2013"	20	1051678	1.9
	"New Mexico"	"35"	"Female"	"F"	"2014"	"2014"	29	1052690	2.8
	"New Mexico"	"35"	"Female"	"F"	"2015"	"2015"	33	1051688	3.1
	"New Mexico"	"35"	"Female"	"F"	"2016"	"2016"	37	1050352	3.5
	"New Mexico"	"35"	"Female"	"F"	"2017"	"2017"	28	1053926	2.7
	"New Mexico"	"35"	"Female"	"F"	"2018"	"2018"	30	1058143	2.8
	"New Mexico"	"35"	"Female"	"F"	"2019"	"2019"	46	1059397	4.3
	"New Mexico"	"35"	"Female"	"F"	"2020 "	"2020"	48	1063860	4.5
	"New Mexico"	"35"	"Male"	"M"	"2013"	"2013"	69	1033609	6.7
	"New Mexico"	"35"	"Male"	"M"	"2014"	"2014"	110	1032882	10.6
	"New Mexico"	"35"	"Male"	"M"	"2015"	"2015"	123	1033421	11.9
	"New Mexico"	"35"	"Male"	"M"	"2016"	"2016"	124	1030663	12.0
	"New Mexico"	"35"	"Male"	"M"	"2017"	"2017"	116	1034144	11.2
	"New Mexico"	"35"	"Male"	"M"	"2018"	"2018"	100	1037285	9.6
	"New Mexico"	"35"	"Male"	"M"	"2019"	"2019"	136	1037432	13.1
	"New Mexico"	"35"	"Male"	"M"	"2020 "	"2020"	136	1042459	13.0
	"New York"	"36"	"Female"	"F"	"2013"	"2013"	129	10114934	1.3
	"New York"	"36"	"Female"	"F"	"2014"	"2014"	166	10164966	1.6
	"New York"	"36"	"Female"	"F"	"2015"	"2015"	210	10184278	2.1
	"New York"	"36"	"Female"	"F"	"2016"	"2016"	274	10157924	2.7
	"New York"	"36"	"Female"	"F"	"2017"	"2017"	279	10211937	2.7
	"New York"	"36"	"Female"	"F"	"2018"	"2018"	270	10053779	2.7
	"New York"	"36"	"Female"	"F"	"2019"	"2019"	267	10005715	2.7
	"New York"	"36"	"Female"	"F"	"2020 "	"2020"	270	9946279	2.7
	"New York"	"36"	"Male"	"M"	"2013"	"2013"	537	9536193	5.6
	"New York"	"36"	"Male"	"M"	"2014"	"2014"	659	9581261	6.9
	"New York"	"36"	"Male"	"M"	"2015"	"2015"	848	9611513	8.8
	"New York"	"36"	"Male"	"M"	"2016"	"2016"	1033	9587365	10.8
	"New York"	"36"	"Male"	"M"	"2017"	"2017"	1077	9637462	11.2
	"New York"	"36"	"Male"	"M"	"2018"	"2018"	973	9488430	10.3
	"New York"	"36"	"Male"	"M"	"2019"	"2019"	878	9447846	9.3
	"New York"	"36"	"Male"	"M"	"2020 "	"2020"	1005	9390497	10.7
	"North Carolina"	"37"	"Female"	"F"	"2013"	"2013"	49	5047448	1.0
	"North Carolina"	"37"	"Female"	"F"	"2014"	"2014"	59	5099371	1.2
	"North Carolina"	"37"	"Female"	"F"	"2015"	"2015"	99	5150777	1.9
	"North Carolina"	"37"	"Female"	"F"	"2016"	"2016"	160	5213836	3.1
	"North Carolina"	"37"	"Female"	"F"	"2017"	"2017"	157	5271981	3.0
	"North Carolina"	"37"	"Female"	"F"	"2018"	"2018"	161	5332759	3.0
	"North Carolina"	"37"	"Female"	"F"	"2019"	"2019"	166	5387820	3.1
	"North Carolina"	"37"	"Female"	"F"	"2020 "	"2020"	155	5448241	2.8
	"North Carolina"	"37"	"Male"	"M"	"2013"	"2013"	140	4800612	2.9
	"North Carolina"	"37"	"Male"	"M"	"2014"	"2014"	207	4844593	4.3
	"North Carolina"	"37"	"Male"	"M"	"2015"	"2015"	294	4892025	6.0
	"North Carolina"	"37"	"Male"	"M"	"2016"	"2016"	384	4932952	7.8
	"North Carolina"	"37"	"Male"	"M"	"2017"	"2017"	380	5001438	7.6
	"North Carolina"	"37"	"Male"	"M"	"2018"	"2018"	458	5050861	9.1
	"North Carolina"	"37"	"Male"	"M"	"2019"	"2019"	420	5100264	8.2
	"North Carolina"	"37"	"Male"	"M"	"2020 "	"2020"	379	5152582	7.4
	"North Dakota"	"38"	"Female"	"F"	"2013"	"2013"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2014"	"2014"	Suppressed	360463	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2015"	"2015"	Suppressed	368074	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2016"	"2016"	Suppressed	368978	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2017"	"2017"	Suppressed	368094	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	Suppressed	370727	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2019"	"2019"	Suppressed	372030	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"2020 "	"2020"	Suppressed	373494	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2013"	"2013"	Suppressed	370001	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2014"	"2014"	Suppressed	379019	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2015"	"2015"	Suppressed	388853	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2016"	"2016"	Suppressed	388974	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2017"	"2017"	Suppressed	387299	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2018"	"2018"	Suppressed	389350	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2019"	"2019"	Suppressed	390032	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"2020 "	"2020"	Suppressed	391815	Suppressed
	"Ohio"	"39"	"Female"	"F"	"2013"	"2013"	233	5911149	3.9
	"Ohio"	"39"	"Female"	"F"	"2014"	"2014"	325	5919391	5.5
	"Ohio"	"39"	"Female"	"F"	"2015"	"2015"	409	5926893	6.9
	"Ohio"	"39"	"Female"	"F"	"2016"	"2016"	424	5922679	7.2
	"Ohio"	"39"	"Female"	"F"	"2017"	"2017"	297	5945509	5.0
	"Ohio"	"39"	"Female"	"F"	"2018"	"2018"	209	5958724	3.5
	"Ohio"	"39"	"Female"	"F"	"2019"	"2019"	155	5958538	2.6
	"Ohio"	"39"	"Female"	"F"	"2020 "	"2020"	95	5960556	1.6
	"Ohio"	"39"	"Male"	"M"	"2013"	"2013"	765	5659659	13.5
	"Ohio"	"39"	"Male"	"M"	"2014"	"2014"	883	5674772	15.6
	"Ohio"	"39"	"Male"	"M"	"2015"	"2015"	1035	5686530	18.2
	"Ohio"	"39"	"Male"	"M"	"2016"	"2016"	1054	5691694	18.5
	"Ohio"	"39"	"Male"	"M"	"2017"	"2017"	703	5713100	12.3
	"Ohio"	"39"	"Male"	"M"	"2018"	"2018"	512	5730718	8.9
	"Ohio"	"39"	"Male"	"M"	"2019"	"2019"	372	5730562	6.5
	"Ohio"	"39"	"Male"	"M"	"2020 "	"2020"	215	5732661	3.8
	"Oklahoma"	"40"	"Female"	"F"	"2013"	"2013"	Suppressed	1943276	Suppressed
	"Oklahoma"	"40"	"Female"	"F"	"2014"	"2014"	Suppressed	1957903	Suppressed
	"Oklahoma"	"40"	"Female"	"F"	"2015"	"2015"	Suppressed	1974214	Suppressed
	"Oklahoma"	"40"	"Female"	"F"	"2016"	"2016"	10	1979658	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"2017"	"2017"	11	1983302	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"2018"	"2018"	14	1990033	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"2019"	"2019"	20	1996313	1.0
	"Oklahoma"	"40"	"Female"	"F"	"2020 "	"2020"	24	2009602	1.2
	"Oklahoma"	"40"	"Male"	"M"	"2013"	"2013"	18	1907292	Unreliable
	"Oklahoma"	"40"	"Male"	"M"	"2014"	"2014"	21	1920148	1.1
	"Oklahoma"	"40"	"Male"	"M"	"2015"	"2015"	29	1937124	1.5
	"Oklahoma"	"40"	"Male"	"M"	"2016"	"2016"	43	1943903	2.2
	"Oklahoma"	"40"	"Male"	"M"	"2017"	"2017"	50	1947562	2.6
	"Oklahoma"	"40"	"Male"	"M"	"2018"	"2018"	70	1953046	3.6
	"Oklahoma"	"40"	"Male"	"M"	"2019"	"2019"	55	1960658	2.8
	"Oklahoma"	"40"	"Male"	"M"	"2020 "	"2020"	62	1971181	3.1
	"Oregon"	"41"	"Female"	"F"	"2013"	"2013"	26	1985655	1.3
	"Oregon"	"41"	"Female"	"F"	"2014"	"2014"	37	2006139	1.8
	"Oregon"	"41"	"Female"	"F"	"2015"	"2015"	20	2035807	1.0
	"Oregon"	"41"	"Female"	"F"	"2016"	"2016"	24	2066455	1.2
	"Oregon"	"41"	"Female"	"F"	"2017"	"2017"	35	2089787	1.7
	"Oregon"	"41"	"Female"	"F"	"2018"	"2018"	35	2113219	1.7
	"Oregon"	"41"	"Female"	"F"	"2019"	"2019"	36	2127010	1.7
	"Oregon"	"41"	"Female"	"F"	"2020 "	"2020"	50	2139046	2.3
	"Oregon"	"41"	"Male"	"M"	"2013"	"2013"	78	1944410	4.0
	"Oregon"	"41"	"Male"	"M"	"2014"	"2014"	87	1964100	4.4
	"Oregon"	"41"	"Male"	"M"	"2015"	"2015"	82	1993170	4.1
	"Oregon"	"41"	"Male"	"M"	"2016"	"2016"	90	2027010	4.4
	"Oregon"	"41"	"Male"	"M"	"2017"	"2017"	89	2052989	4.3
	"Oregon"	"41"	"Male"	"M"	"2018"	"2018"	119	2077494	5.7
	"Oregon"	"41"	"Male"	"M"	"2019"	"2019"	113	2090727	5.4
	"Oregon"	"41"	"Male"	"M"	"2020 "	"2020"	146	2102461	6.9
	"Pennsylvania"	"42"	"Female"	"F"	"2013"	"2013"	86	6531461	1.3
	"Pennsylvania"	"42"	"Female"	"F"	"2014"	"2014"	129	6533392	2.0
	"Pennsylvania"	"42"	"Female"	"F"	"2015"	"2015"	175	6538129	2.7
	"Pennsylvania"	"42"	"Female"	"F"	"2016"	"2016"	204	6523033	3.1
	"Pennsylvania"	"42"	"Female"	"F"	"2017"	"2017"	219	6534208	3.4
	"Pennsylvania"	"42"	"Female"	"F"	"2018"	"2018"	211	6532400	3.2
	"Pennsylvania"	"42"	"Female"	"F"	"2019"	"2019"	205	6527628	3.1
	"Pennsylvania"	"42"	"Female"	"F"	"2020 "	"2020"	197	6516212	3.0
	"Pennsylvania"	"42"	"Male"	"M"	"2013"	"2013"	323	6242340	5.2
	"Pennsylvania"	"42"	"Male"	"M"	"2014"	"2014"	374	6253817	6.0
	"Pennsylvania"	"42"	"Male"	"M"	"2015"	"2015"	488	6264374	7.8
	"Pennsylvania"	"42"	"Male"	"M"	"2016"	"2016"	722	6261194	11.5
	"Pennsylvania"	"42"	"Male"	"M"	"2017"	"2017"	600	6271329	9.6
	"Pennsylvania"	"42"	"Male"	"M"	"2018"	"2018"	634	6274660	10.1
	"Pennsylvania"	"42"	"Male"	"M"	"2019"	"2019"	611	6274361	9.7
	"Pennsylvania"	"42"	"Male"	"M"	"2020 "	"2020"	603	6267042	9.6
	"Rhode Island"	"44"	"Female"	"F"	"2013"	"2013"	11	542084	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"2014"	"2014"	12	543810	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"2015"	"2015"	Suppressed	544349	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2016"	"2016"	Suppressed	543345	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2017"	"2017"	Suppressed	544648	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2018"	"2018"	Suppressed	542983	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2019"	"2019"	Suppressed	543686	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"2020 "	"2020"	Suppressed	542433	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"2013"	"2013"	54	509427	10.6
	"Rhode Island"	"44"	"Male"	"M"	"2014"	"2014"	54	511363	10.6
	"Rhode Island"	"44"	"Male"	"M"	"2015"	"2015"	40	511949	7.8
	"Rhode Island"	"44"	"Male"	"M"	"2016"	"2016"	20	513081	3.9
	"Rhode Island"	"44"	"Male"	"M"	"2017"	"2017"	11	514991	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2018"	"2018"	20	514332	3.9
	"Rhode Island"	"44"	"Male"	"M"	"2019"	"2019"	14	515675	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"2020 "	"2020"	Suppressed	514692	Suppressed
	"South Carolina"	"45"	"Female"	"F"	"2013"	"2013"	Suppressed	2451720	Suppressed
	"South Carolina"	"45"	"Female"	"F"	"2014"	"2014"	Suppressed	2483088	Suppressed
	"South Carolina"	"45"	"Female"	"F"	"2015"	"2015"	21	2517178	0.8
	"South Carolina"	"45"	"Female"	"F"	"2016"	"2016"	28	2553185	1.1
	"South Carolina"	"45"	"Female"	"F"	"2017"	"2017"	44	2586682	1.7
	"South Carolina"	"45"	"Female"	"F"	"2018"	"2018"	49	2620801	1.9
	"South Carolina"	"45"	"Female"	"F"	"2019"	"2019"	51	2655575	1.9
	"South Carolina"	"45"	"Female"	"F"	"2020 "	"2020"	75	2694628	2.8
	"South Carolina"	"45"	"Male"	"M"	"2013"	"2013"	23	2323119	1.0
	"South Carolina"	"45"	"Male"	"M"	"2014"	"2014"	56	2349394	2.4
	"South Carolina"	"45"	"Male"	"M"	"2015"	"2015"	79	2378968	3.3
	"South Carolina"	"45"	"Male"	"M"	"2016"	"2016"	87	2407934	3.6
	"South Carolina"	"45"	"Male"	"M"	"2017"	"2017"	109	2437687	4.5
